,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.02535396514796671,1.2549117541159274,1.2549117541159274,-12.223960237619917,-10.776687166551955,-2.930114133362804,-3.0306254171178724,8.848767303719216,4.913449112821851,1.1862207516612076
1,3.0,1,0.025353965147966496,1.2549117432421881,1.2549117432421881,-12.223960190578827,-10.566087699219924,-2.9301141435351807,-1.121736549855104,8.848767193429207,10.151935655965678,1.1862207456368368
2,3.0,2,0.02535396514799278,1.2549117437596538,1.2549117437596538,-12.223960507608371,-12.764450284595489,-2.930114224943848,2.691707993495365,8.848767855281675,0.7340969837933153,1.186220727332546
3,3.0,3,0.025353965147966628,1.2549117290745424,1.2549117290745424,-12.223960190073921,-11.107477854903037,-2.9301141494267426,1.8586361828309323,8.848767232599325,10.635808375778819,1.1862207296388076
4,3.0,4,0.025353965147966777,1.254911731950876,1.254911731950876,-12.223960217550257,-12.696096588807888,-2.930114129476713,-0.8758051942149105,8.848767344356146,10.926968271314864,1.1862207261802626
5,3.0,5,0.025353965147966707,1.2549117716372398,1.2549117716372398,-12.223960232169514,-12.109691753831552,-2.930114119783279,-0.381961787823645,8.848767254010212,2.2869111080867643,1.1862207708778674
6,3.0,6,0.02535396514798466,1.254911983342577,1.254911983342577,-12.223960053493313,-10.02283577863238,-2.9301141726894304,1.5817417652494958,8.84876582199631,2.0072329279076566,1.186221058186216
7,3.0,7,0.025353965147966645,1.2549117612385907,1.2549117612385907,-12.2239601916238,-11.442841237248402,-2.930114126747183,1.386336632126529,8.848767167283524,9.176612080481423,1.1862207640835714
8,3.0,8,0.025353965147966645,1.2549117571520954,1.2549117571520954,-12.223960189160742,-12.837178876479225,-2.93011414030425,0.40740469867144036,8.848767143596293,2.408198156738659,1.1862207620570728
9,3.0,9,0.025353965147966506,1.2549117560940823,1.2549117560940823,-12.22396020144531,-14.476541632169653,-2.930114128476766,-2.7334284842278853,8.848767209664883,10.848119037041567,1.1862207570909735
10,3.0,10,0.02535396514796661,1.2549117426655496,1.2549117426655496,-12.223960207281008,-10.087727056214703,-2.930114144580112,2.428174742520965,8.8487672384831,7.883935237907593,1.1862207433007064
11,3.0,11,0.025353965147966805,1.254911714498454,1.254911714498454,-12.223960190228414,-10.500807035049403,-2.930114152981246,0.7501362287415292,8.84876728079484,11.163167527167401,1.1862207126121491
12,3.0,12,0.025353965147966964,1.2549118043967187,1.2549118043967187,-12.223960234106755,-13.541112322865445,-2.930114065424259,-2.959288371285333,8.848767264099932,6.630020961991905,1.1862207997717564
13,3.0,13,0.025353965147966652,1.254911727598148,1.254911727598148,-12.22396021027766,-13.52305303908441,-2.9301141431223745,-1.5897868602458614,8.848767308424735,7.415984015057266,1.1862207243779024
14,3.0,14,0.025353965147966548,1.254911760430374,1.254911760430374,-12.223960206178667,-13.963017901784376,-2.9301141224731704,-1.9965183464945584,8.848767220273002,11.920518300710825,1.186220760656518
15,3.0,15,0.02535396514796654,1.2549117475601026,1.2549117475601026,-12.223960186087266,-13.79787433056231,-2.9301141456495725,-2.909441320053948,8.848767159416036,6.032343398531022,1.186220751793798
16,3.0,16,0.025353965147966576,1.2549117545431523,1.2549117545431523,-12.223960216345185,-12.565749840814961,-2.9301141342797186,-3.2835280989101356,8.848767242079992,7.075125983931553,1.18622075470576
17,3.0,17,0.025353965294924938,1.2549380478456054,1.2549380478456054,-12.223968082781496,-13.5771030108223,-2.9301039322840774,-3.1736464153656465,8.848711604641284,1.257690012189915,1.1862498245266953
18,3.0,18,0.025353965160955238,1.2549055246497827,1.2549055246497827,-12.223966778329775,-11.349244673097632,-2.9301192028031404,3.293265841281534,8.848796891840534,9.354385885872093,1.186213459515885
19,3.0,19,0.025353965147966583,1.254911754547456,1.254911754547456,-12.223960206407398,-13.521216951946005,-2.9301141453615758,1.623854875082646,8.848767188263443,6.636624207226879,1.1862207579863262
