,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.23174228397724664,9.300674720371585,9.300674720371585,-13.132838471007634,-12.481612974364806,2.492425574419575,3.251265582170329,9.832193160483815,10.26367377511432,8.496813988978047
1,3.0,1,0.004162393195437512,1.4118588729705681,1.4118588729705681,-12.28657512057939,-14.383112667410321,-2.789381929003485,-2.208951552231346,8.873988768859778,1.261524746840902,1.3380569805992861
2,3.0,2,0.03155724511112552,7.916279426832299,7.916279426832299,-11.443745608440572,-14.623552101625778,-3.8516869124125552,-3.6206292899276606,4.271016833382134,3.1222164240435397,7.868931302935848
3,3.0,3,0.00416239319543657,1.4118586723331865,1.4118586723331865,-12.28657501012962,-14.90799384112532,-2.789382060557557,2.657955739297286,8.87398865698527,5.263830703589929,1.3380567843701152
4,3.0,4,0.0041623931954366394,1.411858643181,1.411858643181,-12.286574997241235,-11.580945349303876,-2.789382080376137,-1.5680050999532709,8.873988648749547,5.908310637439059,1.338056755631695
5,3.0,5,0.004162393195436588,1.4118586774298256,1.4118586774298256,-12.28657500816297,-12.24397061942767,-2.7893820530533913,-2.8633737724978108,8.873988653746844,10.689118096494525,1.3380567892106996
6,3.0,6,0.004162393195436876,1.4118585739986977,1.4118585739986977,-12.286574963013265,-14.201565184937872,-2.789382111200131,-1.2742911130953054,8.873988649929537,0.10166320949814445,1.3380566852754379
7,3.0,7,0.004162393195436783,1.4118585520646083,1.4118585520646083,-12.28657500895893,-12.512302100531665,-2.7893821028072554,0.5601179991801493,8.873988854445042,8.149348406893393,1.3380566540546661
8,3.0,8,0.004162393195436625,1.4118586501032826,1.4118586501032826,-12.286575008751822,-12.369875843379134,-2.789382070408142,3.6618689313621084,8.873988686058283,4.622190497355844,1.3380567607276428
9,3.0,9,0.004162393195436591,1.411858672077416,1.411858672077416,-12.286575026050118,-11.247555538533433,-2.789382054763361,3.22286443273081,8.873988716175836,9.562662196467134,1.3380567814695912
10,3.0,10,0.004162393195436562,1.4118586604731636,1.4118586604731636,-12.28657501835114,-14.901305316143926,-2.7893820579261845,3.2845545635312794,8.873988714463069,11.341275661077802,1.3380567695622432
11,3.0,11,0.004162393195436724,1.4118587607242685,1.4118587607242685,-12.286575049786107,-14.974617582320843,-2.789382009010468,-3.4294898271148027,8.873988667044918,8.49271469513559,1.3380568727862818
12,3.0,12,0.22984377447120985,9.526526950008405,9.526526950008405,-13.29751263899412,-11.22796175207348,1.9006426986840217,1.710473822018141,9.665557124613539,1.139805965027425,8.888442929633948
13,3.0,13,0.004162393195436658,1.4118587106806866,1.4118587106806866,-12.286575043199033,-14.706775056193546,-2.7893820088922165,-2.9322593257856555,8.873988765527876,4.360061159012419,1.3380568164347806
14,3.0,14,0.004162393195436688,1.4118586615352606,1.4118586615352606,-12.286574997147968,-14.90507699949391,-2.7893820681263515,-0.7707653928694791,8.873988629099909,7.136003195986238,1.338056774637349
15,3.0,15,0.0041623931954366256,1.411858709473776,1.411858709473776,-12.286575022830405,-10.610290027464373,-2.789382046365044,3.812579518007766,8.873988634904432,6.662215843249414,1.3380568231164263
16,3.0,16,0.03155724511112549,7.916279419736453,7.916279419736453,-11.443745592626646,-13.541734083609873,-3.851686885676013,-2.3457182334790705,4.271016660473461,0.6758705144631993,7.8689312997937195
17,3.0,17,0.00416239319543662,1.4118586451187045,1.4118586451187045,-12.286575022315054,-14.462098182607912,-2.7893820649353054,-3.4609502730864907,8.873988748752287,8.53349237773456,1.338056752739633
18,3.0,18,0.004162393195436635,1.411858706195884,1.411858706195884,-12.286575007783064,-10.47427083059399,-2.7893820504767106,-0.6672586082622987,8.873988589903439,6.072546165549415,1.3380568216321889
19,3.0,19,0.0041623931954365995,1.4118586389528252,1.4118586389528252,-12.286575033199394,-12.897148499586812,-2.789382055616526,3.3230559675449127,8.87398881375247,1.9850853608391543,1.338056743087413
