energy,state,E0,t,tdiag,J,J_diag,U,V,Vdiag,hop_hop,hop_hop2,hop_hop3,hop_hop4,hop_hop5,hop_hopdiag,hop_hopdiag2,hopdiag_hopdiag,hopdiag_hopdiag2,ni_hop,ni_hop2,ni_hop3,ni_hopdiag
-2.003520520639694,0,3.9011554371280894,1.0166024073550917,0.0026042751246875503,1.2159730418598271,-3.140989020536045,0.022704538808734194,4.424413560590901,3.1631822655981723,0.02255505606189146,-0.03976196949729377,0.04447250743214133,0.021779480398601506,0.10997930411065962,-1.984974821202446,0.00011596515155336515,-6.429329310295261e-05,-0.05485259789914404,1.0073927523231574,2.974103718915805,-0.038765291095520314,0.044302856008551605
-2.001543826441871,1,3.9010908948456997,0.7052543048430526,0.0020053005770747393,-0.04764090342640611,-3.772626337442698,0.01622782173346992,3.80551857948635,3.788261335164113,0.01585840977779497,0.1521529935785633,0.03132300982403321,0.015328543713576719,0.01463859725168395,-1.375778174357872,-0.0007225244656791246,-0.00027727143690009086,-0.031238840612704745,0.7019433194285836,2.06428844272805,-0.02741387848238047,0.0311742423578591
-1.9993703506600635,2,3.9006784598607993,0.34828733001130824,0.04461917494226592,-3.781323496210452,1.8705318103257773,0.008106669170503199,5.690893205100128,1.9097777211920066,0.00798032850504524,-0.07157733881520209,-0.017596416756767562,0.044568474253263345,0.04573427980688899,-0.6963588832499473,0.0036499435961884633,7.763425236934581e-05,-0.04961647155960158,0.3538567398371638,1.018603858369489,0.14550687826927122,0.029747330361368257
-1.9993461540787276,3,3.900651856084033,0.3415268308138508,0.02381371624334479,-3.7967752782023343,-0.015338721107923833,0.007849697706070833,5.691314551040149,1.9095110181806563,0.007764147311304457,-0.04537982020443634,-0.0010360785419599307,-0.007628566387743171,-0.009264197777457017,-0.6628544771880788,0.0018458159576326535,2.819297728982691e-05,0.016697049601236386,0.3451237760215724,1.0002454077755287,0.069231212621231,0.023309259914575067
-1.9993461535995913,4,3.900651870236884,0.34152685185975207,0.023815289827124754,-3.7967753249258056,-0.01533974373023491,0.007849707506416765,5.691314590779265,1.909511031072633,0.007764151497578358,-0.04538294356004788,-0.0010360441625053597,-0.007628540580163308,-0.009264254409987802,-0.6628551620727751,0.0018459484048214902,2.8197111656627813e-05,0.016697092951268637,0.3451240250237423,1.0002454261931946,0.06923584219511386,0.02331098519057257
-1.9972157976428377,5,3.90033368018159,-0.006729831666699582,0.0010929926149256365,-5.071893410124227,-2.535477350540554,1.965570659720822e-12,5.071893410126602,2.5354773505408703,-6.866237011339765e-14,-0.0027231949770285036,-1.7489538126822337e-13,5.513790547814467e-14,-0.00012753171915070048,0.017453659247252735,-8.246586318491397e-13,-1.4608924828135958e-12,0.00012753171969527902,4.860874468692164e-13,-0.017453659247498338,0.002723194975455937,2.3476068842501016e-13
-1.7143992351414128,6,3.8604166599989127,2.88171988982666,0.13033804082828615,-1.5965064388907169,-1.1923288420789127,0.9450198898561717,4.129869733060168,2.3932449390854087,-0.6794703528015815,1.1494794524543832,1.8073769096845647,-0.6140970604769631,2.6743548673922497,-5.326683249145807,0.0021448751211608974,0.2261331921066767,-2.4660637462671033,2.8482095552688973,8.382047699544824,1.5676876465534126,-1.2377649207144397
-1.7076174841375216,7,3.829841805101952,2.02861168186812,-0.07656461552022967,-3.0359081169229833,-1.6205525164846986,0.8944934216082623,4.198276906654742,2.2599959536058467,0.6286815786718531,1.1853896774911314,1.2261563656760344,0.5954150173201909,1.5147228604533356,-4.093795079405441,0.004543522777882191,-0.25008502585447834,-1.636793678627169,1.8671276942932862,6.005405338182293,-1.4671122425896868,1.2457199362153664
-1.6992020145005182,8,3.8457155790015864,1.344081811432902,0.7819785094091307,-2.9923914660416817,-1.6769187580662048,0.9148793354868299,4.081590034885799,2.4141716914228093,-0.6238798223124531,-1.5523987669740853,-0.00341920362356771,0.5662836997548988,-0.6516564737288122,-2.25531612513164,0.3707878785584635,0.17766790627280316,1.3208177145800306,1.7471646171336475,3.4850656926406605,2.277229843865414,0.7381025508368964
-1.6992019453862315,9,3.845714434597582,1.3440847533566198,0.7819827301552688,-2.9923921612998896,-1.6769167075776585,0.9148784880889148,4.081591299091876,2.4141669835878354,-0.6238759350646175,-1.552407207532382,-0.003419271739039267,0.5662801096929186,-0.6516544279664489,-2.2553127788307465,0.37079183171653785,0.17766943898137594,1.3208135603905902,1.7471719033786899,3.485069180229451,2.2772417360576305,0.7381062216113448
-1.697455635666612,10,3.829377669966754,1.6933393556593366,0.2841845965780766,-1.436612265198259,-1.2780485326059448,0.9057361321424022,4.056880807667089,2.386170203008177,0.7023750409009885,-0.3964540798597769,0.030850175938703036,-0.6271362738627413,-1.9153055076565044,-2.8295955835717894,0.17333083273310024,-0.1810943267717271,1.2768404233866395,1.4391011845977455,4.828592393066078,0.7616892491487318,0.2835714279564865
-1.6974554200053462,11,3.8293768700047677,1.6933388373043616,0.2841997553055529,-1.43660977777439,-1.2780493604483913,0.9057354439326666,4.0568788162987195,2.386169985417349,0.7023732624553648,-0.3964824718874259,0.030849925133611907,-0.6271339820658057,-1.9153046309619595,-2.8295845198736194,0.17333661970078934,-0.18109414461729845,1.276840139402787,1.439091973264694,4.828597342337641,0.7617340809015432,0.283585514795455
-1.68324519986969,12,3.8341658614769,-0.09994212849665982,-0.1041533444966623,-2.8064364180497385,-1.8352566526555112,0.9065886593511678,3.7427821125833143,2.7171608986218345,-0.8852676643824156,1.8595338401636807,-1.6892639545590846,-0.8099362323496322,0.7270853221699403,0.886758636079807,-0.7261981114408003,-0.017792646610816823,-1.563728983478525,0.7245102124736831,-0.948731684293775,-1.9394900964178345,1.6794956542277166
-1.683026112971381,13,3.838907482668642,0.9301322057084145,0.00935591549981344,-0.9765677653010243,-1.7871601892289606,0.9439445520720771,3.6572642056120266,2.7902477465994724,0.8987641010476075,1.660295659358688,-1.625245876296649,0.754500644999453,2.242309661133972,-2.5395370807882136,0.6833098002291633,0.023914311759201168,-1.415216719800478,1.6229991163646604,2.0901362972410187,1.6299753316416756,-1.7144942256958413
-1.682551190876946,14,3.82635212521163,-0.022648180699856794,-0.10204014780948564,-0.8708659906576064,-1.8431942634644978,0.9008957807638142,3.692084531929055,2.742538083924305,-0.896351738320182,-1.5807452117802319,-1.7120119420088333,-0.8207281481196705,2.4028215078191097,0.05386768103483719,-0.02877061085883861,5.0380214789867616e-05,-1.6135357441020366,0.04512527402385979,-0.12542818381974236,-1.9736820622081896,1.7096931595636615
-1.6816189671001016,15,3.8383699553459447,0.1813530337069314,-0.14411012706225976,-0.9506305290055637,-1.7878310088054672,0.9145903023613002,3.74591676931891,2.7222381285127253,-0.8871825332581025,0.3001572937983107,-0.007581703591955542,0.8003481447802115,-2.4170113778920017,-0.8028262554937389,-0.47524279881501486,-0.014657624214181578,1.611177764731698,0.7156480371282301,0.0422364081814704,-0.43227123241445353,-0.14848509390589335
-1.681618751171868,16,3.838368984746051,0.18135705279591702,-0.1441265380960286,-0.9506308280218767,-1.7878290208576555,0.9145897132670473,3.7459161375457537,2.7222357348013446,-0.8871806962496911,0.30018678368505414,-0.007582188888154649,0.8003459697221448,-2.417007329746353,-0.8028419093774073,-0.47525117128470595,-0.014658147210721843,1.611174676648771,0.7156590471669239,0.04224518434754736,-0.43232029323524934,-0.14850030512741252
-1.6789481833665016,17,3.8385214043812828,0.002611531482745133,0.09950152839791711,-2.782060649472131,-1.823450467308354,0.9110281934053882,3.714343574096705,2.75842049683077,-0.9043605986407219,-1.8953705626753008,1.718231720810953,-0.8204284681509815,0.8220517029734571,-0.15147185384296918,0.006750660869640202,0.00040175524238008085,-1.6359180106483668,0.048893044049139134,-0.022304933139293007,1.9850834664882906,-1.7279089987354177
-1.676936759076467,18,3.7865091252411456,-0.2651863295594184,-0.11261014795032204,-0.7930656324993666,-1.8392928512471731,0.8607886709904289,3.6361037257418363,2.692852676478271,0.8489624220739367,-1.5649671437481043,1.6316965650137545,0.7854790176617767,2.3002068245417284,0.2927314494205775,0.019718089977513432,-0.007295114575719024,-1.551156857314677,-0.39280593727025115,-0.5172293770693075,-1.9055866264304981,1.6401480952883403
-1.6761271829571753,19,3.829345044115304,0.1586108071780255,0.11579802295212856,-2.777584466647916,-1.7834975640951636,0.9079234550689096,3.709449316645578,2.7337614326933704,0.9011717300995002,-1.9032469107115015,-1.7033516548078866,0.8132798684729372,0.8069262558163095,-0.10494161211273151,0.020519564114044108,-0.0008459904210755414,-1.6150280572227418,0.09767061470069581,0.29230191467044286,2.00481980515083,-1.7131265928555912
-1.6757802474285728,20,3.8159334456225986,0.03899302546832564,-0.8457963341896224,-2.7700206204776707,-1.7893524908001932,0.8910276219551032,3.698615884739446,2.7107521034693116,0.7648328179311039,1.7050971527023564,0.013436445382822265,-0.6967043729850886,-0.793645307803682,-0.2500470808897659,-0.235079213829756,0.005038522422224651,1.5862472516938868,-0.31091564635106494,0.3576660584496844,-2.5266049813072877,-0.8095527160879172
-1.6757799463400116,21,3.8159323217538574,0.038995689925532304,-0.8458024993406544,-2.770019087686171,-1.7893522977324428,0.8910265203225762,3.6986136613958,2.710751094754385,0.764830052505683,1.705108761113519,0.013435878658284947,-0.696701463018309,-0.7936443558065905,-0.2500535298345824,-0.23508032874903928,0.005038639094575258,1.5862451564866982,-0.31091504929631747,0.3576744070686605,-2.5266222196178134,-0.8095587669894677
-1.626405070793437,22,3.8406587033232906,0.14439824512402044,-0.004011629128037776,-3.6203139737837944,-0.9659400713278299,0.9201784074673289,5.486360027971603,0.9883229374125747,-0.014939665663197854,-0.019865780241387215,-0.027624461336745506,-0.013460475632876612,-3.2057432458267856,-0.8752485808815835,0.6336127961139902,-0.8837459518044819,1.5797214257972263,-0.5822869281602432,0.9490819026590973,-0.05356457722487311,0.045755171886429746
-1.6260235898219184,23,3.8448459531139303,0.1679824914427344,0.11003523249632619,-3.619363693676746,0.8681963699238717,0.9259800701303722,5.496130511701735,0.9895795416715794,0.022084421491574746,-0.13764187250930351,-0.026959656364675948,0.029330212526719177,-3.1950071002920946,0.48798267643257887,-0.6451054115842872,0.8869582932645942,4.858107160837134,-0.5562321390765674,1.015943098263909,0.3357288983238482,0.07027117866023198
-1.6099659123187822,24,3.8248514575371684,-1.3222330580286417,0.04461472802769338,-3.423446338404081,-1.1155661064138223,0.90982498258504,5.12907103177365,1.294318768280979,-0.16395087082143917,-0.043303529742618724,0.002218530962026839,0.147506614989253,-0.16913370376707842,2.604354968602925,-0.07728814622919317,0.71834076196548,0.3114087701165584,-1.3710801537671768,-3.93058247969351,0.15834539128024483,0.034042704836563964
-1.6099658125056249,25,3.8248496073132414,-1.3222360958916373,0.04462426119520009,-3.4234388110588547,-1.1155677480940618,0.909823701314961,5.129062015441033,1.2943218336178015,-0.16395227606442275,-0.043320036627761,0.002218586950891035,0.14750766911672927,-0.1691346838063453,2.60435259024955,-0.07729179843044867,0.7183378325285847,0.31141012625275744,-1.371086915774395,-3.930586731620448,0.1583734567620596,0.03405044428813934
-1.6087408854149263,26,3.8232725449369447,-1.2324615049214147,-0.12700117092567345,-3.0551490370830514,0.3417899646014677,0.9103254618454389,5.108114916547402,1.3094390401220108,0.16895884431537325,0.11384639006028405,-0.017243435195116015,-0.15421360682929394,-0.48864374068018657,2.756954245880423,0.2632046641491207,-0.7074253501286734,0.33567654020707327,-1.5498548028484755,-3.467182822220724,-0.3182986683345968,-0.13667291241288082
-1.6087408743732565,27,3.8232716815786847,-1.232456354771414,-0.12700201867983898,-3.055147494461842,0.34179081308657094,0.9103239803332868,5.108113244769633,1.3094386966065665,0.16895828483664238,0.11384788604730241,-0.01724359585101401,-0.15421307942880252,-0.48864083570230277,2.756943944333517,0.2632072270877677,-0.7074249286907652,0.33567515536717407,-1.5498471598820207,-3.467174386600934,-0.318302388855378,-0.1366749940457439
-1.59962743021096,28,3.8275766223244525,-1.6917096040802337,-0.015135528855423259,-2.942591828019095,0.2030130643712355,0.9311967425005465,4.985821896950014,1.4278524392464895,-0.1910660858847476,0.3528397772116615,-0.4611217864143544,-0.20720965862649932,2.9931650759700528,3.296418771582233,0.029690791443098375,0.6757265765091327,-4.093249667376,-1.6015898131525181,-5.107150192605405,0.3900877807254786,-0.4187788286661215
-1.598083310465269,29,3.795144859489536,-2.068628795361305,-0.04667691091396853,-3.3143990398936234,-1.1776643393982502,0.8847400127429734,4.939858517411757,1.3968538229558474,0.22351234102297035,0.30395897918305254,0.41037723954544414,0.1892734904947722,2.56379789120992,4.110476204518683,-0.028571048165738376,-0.6489872150755376,-1.5640488547556837,-2.0070527924311437,-6.115472591482021,-0.44070078172931837,0.38543264430512547
-1.5147765552968946,30,2.9503480061601723,1.031877962927085,-0.27827330424646757,-2.541452060577276,-1.327502506568985,1.0330581882941967e-11,2.5414520605893065,1.3275025065694197,-8.469777905553149e-13,0.7429690025786898,-1.6433193116293002e-13,1.625660659498928e-14,0.003645869105360931,-2.6896448866382823,1.3732238108101624e-12,-1.2859926658957515e-12,-0.003645869104394598,-2.96443869565331e-13,2.6896448866375904,-0.7429690025877588,8.903926357839982e-13
-1.5134481187182773,31,2.9554890731606727,1.145664040441809,0.0442525097343996,-0.43951584487570605,-0.8632597112471397,0.014252691437858083,2.622078250444548,1.2463218063031918,0.0111095227771189,0.2442029293660562,0.04891241995021629,0.04732723151038097,0.09089286004909877,-1.1025312650504668,-3.0443050566906117e-05,0.0022893982528460364,-0.06341041276407558,0.4044761277913334,2.4614469876626313,-0.011640922534368284,0.03236650929447557
