energy,state,E0,t,tdiag,J,J_diag,U,V,Vdiag,hop_hop,hop_hop2,hop_hop3,hop_hop4,hop_hop5,hop_hopdiag,hop_hopdiag2,hopdiag_hopdiag,hopdiag_hopdiag2,ni_hop,ni_hop2,ni_hop3,ni_hopdiag
-2.1062560276961584,0,3.914402812952222,3.833224145741296,-0.007480524410229778,-2.0227960638095954,-2.4149687714720716,0.632543750599282,4.1803734261637455,2.8671609439243495,0.45264791141287414,2.7629804440693673,0.91345651697277,0.44638230265869294,1.1511501263086152,-7.536703002334276,0.01493242714827589,-0.16350566551765394,-1.2318012937427953,3.7870886790457052,11.287966648903655,-0.9119018023208694,0.8976017320342204
-2.0979506615844707,1,3.9062190138217527,3.7890054456780407,-0.011868328675426738,-0.04193192749701291,-2.412228588031871,0.5564333358974181,4.2400814426992195,2.8501108175105125,0.4473564765265211,-0.7540946900813441,0.8816604809393502,0.4343767210298405,2.6166061098454243,-7.35070608486199,-0.040383072621315685,-0.10717524269106854,-1.1943978992677329,3.795137371202644,11.049145399534803,-0.9290758239537337,0.8775206838222355
-2.024934916434746,2,3.906215385249527,3.6992542472318344,-0.06333204678579159,-1.7162774063251949,-1.1114323858368236,0.943100413395719,3.711339270526838,3.005833927359232,1.0075226303856066,1.0931939146874001,-0.8571478663264963,1.6711572242904074,2.1790421900133143,-6.860094641371413,-0.20747368373817676,0.10935908499166064,-2.150459518163352,3.4104292932823066,11.04284719705511,0.6146862747815205,-0.9724159520499778
-2.023006571121365,3,3.9200382329464647,3.8927366560610177,-0.0065273260960698465,-1.4542960620211507,-1.648786732784005,1.197925871034853,3.4359803549452512,3.0739063979431576,-0.4798027457299077,1.0354402095886772,2.829215823567133,-0.48262648769046695,2.361435116175852,-7.59217193910308,-0.02770580528741861,0.22719481853183154,-2.358543533072643,3.8815683663637106,11.435027981758537,0.9326616407108306,-0.9699575804047746
-1.8719692363617195,4,3.809308176419003,2.072028672650392,0.1626928380072643,-3.1993361045116027,-0.6786888734038478,0.35556505259666027,4.754429791199234,2.1508699648668754,0.3459928170326103,-0.04802624811681211,0.09320428710113562,-0.2402078995167462,-0.13859441530332292,-3.3196874845876314,0.04398723378243968,-0.004246575864737128,0.4859859405327313,1.8992022862309026,5.633314494825021,0.2965706815628366,0.1590628282392666
-1.8719486444658626,5,3.809320951615021,2.071999605266811,0.16123302644379806,-3.1993762615337635,-0.6787177706637757,0.3555422471973862,4.754502324098446,2.1508744677193175,0.34602641032799,-0.045264422255469665,0.09317487643007048,-0.24027196691090774,-0.13858940860899016,-3.322350312215738,0.04347507507210703,-0.0042392803635193065,0.48591812872455875,1.898736876996612,5.63378125418206,0.2923485328668414,0.15762905246969933
-1.7866052678621056,6,2.942421306616355,3.7871980989011487,0.9086251370646343,-0.4114884482337242,-0.9161860288410713,0.37369029210319205,1.9801402903431213,1.503422569093186,0.34109733600002223,0.977086912799537,0.9024130661630176,0.560170370570184,1.2339085316203646,-2.5294603020933835,0.704568143175652,-0.005079513940764939,-0.8365460448124544,2.586286706963496,6.711494064170937,0.8915765632609776,0.882289315762419
-1.786538124712166,7,2.942333964113578,3.7874417966467115,0.9086498915928594,-0.4112202443952925,-0.9159239944190538,0.3734637580229272,1.980039104840806,1.5033484991469863,0.3412770752435076,0.9773922522029526,0.9024728927757704,0.5601861766749787,1.2342839652783746,-2.529445885024379,0.7045868833829998,-0.005120523473296116,-0.8370743235343008,2.5861403288314135,6.712083612275187,0.8915150866418553,0.8823200497153092
-1.7686070478436076,8,3.0775026484641916,3.504959765000318,1.0521749684541026,-0.6236281956738258,-0.8896202396438472,0.4576513901002178,2.371632848138204,1.5673094480965217,0.30518463290777753,0.3220546111683309,0.7694158578382932,0.4608860551766397,0.7744302553009628,-2.473857491788637,0.9758944397143563,-0.04269324394762615,-0.550242487589762,2.301872019525752,6.649177912737359,1.5465369334854275,1.0159898573377368
-1.7684957500263847,9,3.0745414191001115,3.510582537505533,1.0498832480116944,-0.6184778107392875,-0.8898319683132243,0.45571077019100226,2.3636969879626273,1.5656105932398616,0.3058221648140378,0.33487736164524295,0.7720901691122668,0.4629309948927236,0.7828334227918277,-2.473368364144575,0.9712523299675163,-0.04176565652233928,-0.5558676725799899,2.3070331229370327,6.649218398521614,1.534308974710924,1.0136035096884466
