,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.0008061399752948231,12.222279186372694,12.222279186372694,-12.95856832715745,-14.045103966920504,3.594010622675845,0.7526701871130435,7.737086832053031,7.784875133457123,12.222279186372694
1,3.0,1,0.0003525848356587567,10.11755818510792,10.11755818510792,-12.832505327854586,-12.579949029241435,2.359351927910926,2.3771000899805523,7.405471679075734,6.5744840091571515,10.11755818510792
2,3.0,2,0.00037612784105278994,11.221678517826728,11.221678517826728,-12.553327260625919,-13.481080548026311,3.754006732203787,1.251772184369111,7.236219719398961,2.4636830349345806,11.221678517826728
3,3.0,3,0.0008704108366446245,10.200764425645472,10.200764425645472,-11.384119162986059,-12.446852365595381,-4.497138185724975,-3.940317447526928,3.902549676451297,4.467253322387173,10.200764425645472
4,3.0,4,0.001063243782673784,12.05785944704683,12.05785944704683,-13.47894826129446,-14.040850836166538,3.4522749117065277,0.17121946588540293,10.705846156064121,11.62642433447194,12.05785944704683
5,3.0,5,0.00043425641807492765,7.449335382071297,7.449335382071297,-12.591122759923257,-13.282282183166211,2.9205894398013856,-0.38175677681565556,8.933055852320281,8.29931348535378,7.449335382071297
6,3.0,6,0.0007748306942079897,10.703775818315645,10.703775818315645,-12.537547137195745,-10.884642292734581,-2.5822365819177455,-2.3981005605908603,5.5100820500085765,3.930990723000253,10.703775818315645
7,3.0,7,0.0008239367542198738,13.268543471545005,13.268543471545005,-13.811234319266513,-13.35110360962606,3.5522869826628534,3.2059200237159127,11.125242687559833,11.376587761132594,13.268543471545005
8,3.0,8,0.0008435474076268764,13.386861966721217,13.386861966721217,-13.81007182511469,-13.908153826733084,3.3995153358165027,1.0843437077398717,10.756792267649285,10.860913666875053,13.386861966721217
9,3.0,9,0.0010632437826738202,12.05785934311484,12.05785934311484,-13.478948295058464,-11.777270356273158,-3.4522747661762985,-1.0153027802482955,10.705846035237224,11.096102263256002,12.05785934311484
10,3.0,10,0.00015329966618291647,8.038643263115766,8.038643263115766,-12.379569941345988,-12.968264096294,-2.3653986683795742,-1.2853170894691885,6.7112661605790995,0.1822273288075582,8.038643263115766
11,3.0,11,0.0003525848356587417,10.117558201709464,10.117558201709464,-12.832505308412209,-10.733587866565667,2.3593519882543506,-0.16926194660617977,7.405471673567974,4.547690698206774,10.117558201709464
12,3.0,12,0.00011208535752829921,5.450479543793377,5.450479543793377,-12.372968233638925,-13.733415886626208,2.5717466185640725,1.941967078729368,8.328368344376921,1.465110948656097,5.450479543793377
13,3.0,13,0.0008239367542199063,13.268543388578076,13.268543388578076,-13.811234306978589,-14.008180072184652,3.552286909128089,3.610358121998285,11.125242483727028,11.456318895071975,13.268543388578076
14,3.0,14,0.000791870155454723,10.953526771323878,10.953526771323878,-11.957770569878273,-14.553944838502634,2.9005295066753822,2.810423100644879,2.9481147624638826,2.7616124666329815,10.953526771323878
15,3.0,15,0.0008662943231379901,12.770955741126132,12.770955741126132,-13.487148982296157,-13.762971850807645,3.502737233281712,0.9214818755040834,9.768951163695533,10.99559980807723,12.770955741126132
16,3.0,16,0.00038277799814328243,10.107146105311369,10.107146105311369,-11.587338619646443,-12.088868428885558,-3.284026174745094,-3.0936372022422534,2.6644938695244065,1.934610148362152,10.107146105311369
17,3.0,17,0.0008025793103288826,9.48582581951838,9.48582581951838,-12.339413178335638,-11.389852587726862,-2.948358862648878,-2.888526843276174,6.1839421670140675,4.534390675641314,9.48582581951838
18,3.0,18,0.000866294323138024,12.77095578510422,12.77095578510422,-13.487148975763851,-11.66794964001854,-3.5027372965625276,-0.6163909335596021,9.768951298183715,8.337133104403518,12.77095578510422
19,3.0,19,0.0008371149126255997,12.930050008900206,12.930050008900206,-13.502566435203642,-10.04362410638269,3.3543292801192583,0.39656238063197335,9.470380272466986,8.713482379092424,12.930050008900206
