,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.0050000760202140926,1.5776894768807204,1.5776894768807204,-12.25731783013404,-14.960810641271786,-2.8182880149517997,0.982286763673148,8.746714875661525,9.744919887524803,1.3390622474814964
1,3.0,1,0.005000076020214104,1.5776895097194739,1.5776895097194739,-12.25731784688496,-11.081119299111663,-2.8182879903006555,1.8864790519060186,8.746714881009337,11.201281036686092,1.3390622864075352
2,3.0,2,0.005000076020214056,1.5776894497244938,1.5776894497244938,-12.257317842667083,-10.590651129506352,-2.8182880149130356,2.788610620795283,8.7467149784555,0.40509700544927263,1.339062212927178
3,3.0,3,0.005000076020214114,1.5776894895939244,1.5776894895939244,-12.25731784203389,-14.49521563517893,-2.818287997247746,-2.42975416248212,8.746714905952947,2.7142629658699122,1.3390622619706698
4,3.0,4,0.005000076020214173,1.5776894124075915,1.5776894124075915,-12.257317868595399,-11.912202143182533,-2.8182880104676062,3.56085204505231,8.746715151410465,0.7565173310407731,1.3390621647205438
5,3.0,5,0.005000076020214118,1.577689428948818,1.577689428948818,-12.25731783142393,-11.419281121931856,-2.8182880162639155,2.7856055157255364,8.746714995547036,3.9401239162393233,1.3390621880034586
6,3.0,6,0.005000076020214084,1.57768945309475,1.57768945309475,-12.257317843474956,-12.208261796285475,-2.8182880104589896,3.785523149449163,8.746714979420561,3.256629657700919,1.3390622169405773
7,3.0,7,0.0050000760202140995,1.5776894399080212,1.5776894399080212,-12.257317836521937,-14.980793225119056,-2.8182880312676293,-1.1657861163834227,8.746714959536709,10.392188815802863,1.339062201587977
8,3.0,8,0.00500007602021418,1.5776894580877237,1.5776894580877237,-12.257317881002576,-12.123018058945902,-2.8182879971968307,2.674690353958768,8.746715094863033,4.284035651962012,1.3390622201473095
9,3.0,9,0.005000076020214076,1.577689414599093,1.577689414599093,-12.25731784537392,-10.461831547735015,-2.818288024518036,1.6729292010428303,8.746715057791455,11.263986511535945,1.3390621694234637
10,3.0,10,0.005000076020214119,1.5776893974464967,1.5776893974464967,-12.257317843134516,-10.116160608176296,-2.818288043631584,-1.4211256858548964,8.746715063785976,4.110044331119385,1.3390621487792937
11,3.0,11,0.005000076020214103,1.5776894576474925,1.5776894576474925,-12.257317842599855,-11.511515483361975,-2.8182880272484834,-1.7411818693430687,8.746714939391088,6.655150359162863,1.3390622230503442
12,3.0,12,0.005000076020214229,1.5776895177623416,1.5776895177623416,-12.257317825647354,-14.213145591356058,-2.81828801924925,-2.4556645043661183,8.74671475527011,2.3744349146728805,1.3390622985816176
13,3.0,13,0.005000076020214097,1.577689442534773,1.577689442534773,-12.257317848716845,-11.734125368279626,-2.818288014929669,1.8325929468875888,8.746715013415832,4.060463797662397,1.3390622035855528
14,3.0,14,0.005000076020214169,1.5776894039504081,1.5776894039504081,-12.25731785018142,-12.156510021968243,-2.818288011356635,0.577888227157981,8.746715118388764,10.399939136987928,1.3390621555651174
15,3.0,15,0.00500007602021415,1.57768939006381,1.57768939006381,-12.257317818568337,-14.118281540572667,-2.8182880360820484,0.3848383627661356,8.746715023793529,6.648521879241313,1.339062141189512
16,3.0,16,0.005000076020214062,1.5776894996233544,1.5776894996233544,-12.2573178441234,-14.134955763362065,-2.818287995190299,-0.1275040712550508,8.746714890387073,2.1337477818928132,1.3390622742056848
17,3.0,17,0.0050000760202219,1.5776901016903642,1.5776901016903642,-12.257318064810457,-10.18342366132747,-2.8182876777063166,-1.1470361869424899,8.746714531394073,1.89624052685192,1.3390629972466035
18,3.0,18,0.005000076020214086,1.5776894540621376,1.5776894540621376,-12.257317840622727,-14.194518197303623,-2.818288006153921,-2.149181726958787,8.746714975646512,5.197932672913394,1.3390622182386591
19,3.0,19,0.0050000760202148645,1.5776892118964454,1.5776892118964454,-12.257317842981072,-10.475445915527235,-2.8182881053305286,1.4446814741394087,8.746715424506966,1.0177576702605702,1.3390619202602396
