,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,2.340110482703335,2.149358995853421,2.149358995853421,-12.848199420189246,-10.37834976836081,2.1910876087083535,3.7673556461005795,11.565974213711934,3.656109265463044,1.7294060701632936
1,3.0,1,2.34011048270334,2.1493590386310992,2.1493590386310992,-12.848199360191625,-14.77643941976758,2.1910874750680267,0.7494012939433468,11.565974004408316,0.441956702040351,1.7294061552790745
2,3.0,2,0.26439894853247,1.147121791262345,1.147121791262345,-12.20343648991141,-14.171534034219166,-3.169238828674175,-0.42176260773613805,8.986922726204146,10.654639341616686,1.0912518544199217
3,3.0,3,2.3401104827033317,2.149359012233146,2.149359012233146,-12.848199478342872,-10.371262622838973,2.19108758872215,3.8467701468224726,11.565974298184342,2.6798858031359103,1.7294060960516473
4,3.0,4,2.3401104827046364,2.1493597578994716,2.1493597578994716,-12.848201299096635,-12.63958229042872,2.1910872005218516,1.2032016761705435,11.565980897237376,9.214350466406136,1.7294071624656093
5,3.0,5,0.2643989485323683,1.1471218224285327,1.1471218224285327,-12.203437121186504,-10.39745737378757,-3.169238647170042,3.9436103114981718,8.986924893080598,11.548688632950777,1.0912517718475057
6,3.0,6,2.3401104827050805,2.1493599459775914,2.1493599459775914,-12.848201585733412,-12.747901565651247,2.191087012750042,3.263079434763492,11.565982087381371,6.596686873300218,1.729407450758596
7,3.0,7,0.26439894853236945,1.147121818809192,1.147121818809192,-12.203437107766486,-11.215090466792955,-3.1692387265622126,-2.548600800304645,8.9869248068036,0.5734335179867109,1.091251780382184
8,3.0,8,0.26439894853237,1.1471218182313383,1.1471218182313383,-12.203437063823976,-11.75902193384426,-3.1692386794606255,-2.0130721687998276,8.986924623520377,4.68047260489817,1.0912517828255903
9,3.0,9,2.3401104827033397,2.1493589231124712,2.1493589231124712,-12.84819944564556,-12.325255425551717,2.1910877299402225,0.5038055283088729,11.565974010000858,1.7370158156567421,1.7294059482153603
10,3.0,10,0.2643989485323682,1.1471218193791122,1.1471218193791122,-12.20343708778988,-11.197004518872749,-3.1692386948010522,-0.8863856012574942,8.986924765775468,4.88499811250231,1.0912517793864713
11,3.0,11,0.2643989485323686,1.1471218198450062,1.1471218198450062,-12.203437089387435,-10.252965569712634,-3.1692386701354986,-0.3960047897793588,8.986924735917302,9.728638182216642,1.0912517785490488
12,3.0,12,2.3401104827041226,2.1493595715160283,2.1493595715160283,-12.848200879531857,-14.552972785834786,2.1910873244178313,1.8314461264577737,11.565979389572467,9.120661198398526,1.7294068901357538
13,3.0,13,2.340110482706098,2.1493609938649896,2.1493609938649896,-12.8481998663395,-10.353597231462519,2.1910838230265144,0.9476775821036965,11.565977403353553,1.540107641231324,1.7294095177196938
14,3.0,14,2.3401104827033348,2.1493589692393575,2.1493589692393575,-12.8481994413186,-11.028937855981283,2.191087638626963,0.9826951827275661,11.565974062971229,4.761642305733954,1.729406028648673
15,3.0,15,2.3401104827033388,2.1493589727727627,2.1493589727727627,-12.848199351765265,-13.710225204924937,2.1910876222467155,1.1613997557268725,11.565974017486136,5.844182065761906,1.7294060368272879
16,3.0,16,0.26439894853236856,1.1471218230602103,1.1471218230602103,-12.20343711855734,-12.099099400099778,-3.1692386254394465,-3.070913031552209,8.986924885808923,4.1105551512880965,1.091251770500341
17,3.0,17,2.340110482703332,2.1493590207458135,2.1493590207458135,-12.848199469458015,-14.965424987107783,2.191087561031839,2.9311063964982536,11.56597425074708,6.316611401534244,1.729406113225117
18,3.0,18,0.2643989485323687,1.147121819842368,1.147121819842368,-12.203437099482732,-13.478346203950638,-3.169238691177784,-2.6808043794995093,8.986924795359277,0.9014060220779063,1.0912517781758724
19,3.0,19,0.2643989485323685,1.1471218218033452,1.1471218218033452,-12.203437118837602,-13.572227008447136,-3.1692386701725956,-1.7645184135234082,8.986924904517297,7.055825839208891,1.0912517731538043
