natom,r,method,state,eigenstate,energy,energy_err,trace,trace_err,n_0,n_0_err,n_1,n_1_err,n_2,n_2_err,n_3,n_3_err,n_4,n_4_err,n_5,n_5_err,n_6,n_6_err,n_7,n_7_err,t_1,t_1_err,t_2,t_2_err,t_3,t_3_err,doccp,doccp_err,v,v_err,sisj,sisj_err
4,2.0,casscf,31,True,-17.306779476675285,0.0,4.000000000000022,0.0,0.978822701268614,0.0,1.0212494722432626,0.0,1.021054643200778,0.0,0.9788731832873674,0.0,,0.0,,0.0,,0.0,,0.0,-2.2751471574811823,0.0,0.0665347251703818,0.0,0.4683982009137714,0.0,1.3880428447046749,0.0,-0.2660669939977986,0.0,-0.3609378350686978,0.0
4,2.0,casscf,32,True,-12.028238722541625,0.0,4.00000000000002,0.0,1.0408566050459878,0.0,0.9591320133285446,0.0,0.9591530431264704,0.0,1.0408583384990164,0.0,,0.0,,0.0,,0.0,,0.0,-1.8511752982311216,0.0,0.2407881379629674,0.0,-0.4970222335054934,0.0,1.4896184181556742,0.0,0.1246636362144563,0.0,-0.3689444338414503,0.0
4,2.0,casscf,33,True,-11.663637638088684,0.0,4.000000000000017,0.0,1.1302482714197817,0.0,0.8698617671609437,0.0,0.8697509898651685,0.0,1.1301389715541228,0.0,,0.0,,0.0,,0.0,,0.0,-3.117589087750127,0.0,0.2273965830590275,0.0,-0.5996381227302885,0.0,0.7826174690008634,0.0,0.4101890228137864,0.0,-0.1451360875632961,0.0
4,2.0,casscf,34,True,-5.663990238147212,0.0,4.00000000000002,0.0,1.1080379947241634,0.0,0.8919932130104014,0.0,0.8919809888847894,0.0,1.1079878033806656,0.0,,0.0,,0.0,,0.0,,0.0,-2.7941181483409774,0.0,0.5516711822262403,0.0,-0.2326517781493226,0.0,1.40472799109866,0.0,0.3019176659214201,0.0,-0.3123492383846216,0.0
4,2.0,casscf,35,True,1.0582996927197608,0.0,4.000000000000013,0.0,1.2962462768189165,0.0,0.7037317902498292,0.0,0.7037414389175332,0.0,1.296280494013734,0.0,,0.0,,0.0,,0.0,,0.0,-4.011493789226018,0.0,0.8512201913256608,0.0,0.9894748187947804,0.0,1.211010959913687,0.0,0.8399739692742069,0.0,-0.4792016110026335,0.0
4,2.2,casscf,0,True,-58.122539982231935,0.0,4.000000000000016,0.0,1.0077488254317115,0.0,0.9917122980384396,0.0,0.9949553218817712,0.0,1.0055835546480931,0.0,,0.0,,0.0,,0.0,,0.0,4.365568881574346,0.0,0.0015375594233464,0.0,-0.7780002450734572,0.0,0.8154326210640902,0.0,0.7200724365811247,0.0,-0.8232393058190293,0.0
4,2.2,casscf,1,True,-54.13491897324857,0.0,4.000000000000013,0.0,0.9686657359077088,0.0,1.0297824573251066,0.0,1.0332988674592674,0.0,0.968252939307931,0.0,,0.0,,0.0,,0.0,,0.0,3.151007934819418,0.0,-0.0965752615564405,0.0,0.401959536306551,0.0,0.573976702836442,0.0,0.44022490625766,0.0,-0.3520537058157235,0.0
4,2.2,casscf,2,True,-50.37684453718749,0.0,4.000000000000009,0.0,1.1064900410933396,0.0,0.8934579942496653,0.0,0.8943090535516789,0.0,1.1057429111053247,0.0,,0.0,,0.0,,0.0,,0.0,2.1813894346829548,0.0,-1.1189944228931248,0.0,-0.2976261212957731,0.0,0.5285329687952958,0.0,0.3638587640282043,0.0,-0.0127455178479614,0.0
4,2.2,casscf,3,True,-50.09709509795119,0.0,4.000000000000012,0.0,1.019478382389587,0.0,0.9773282317762008,0.0,0.9863322706229742,0.0,1.01686111521125,0.0,,0.0,,0.0,,0.0,,0.0,3.113969525003251,0.0,0.0106546815933457,0.0,0.7810438762667448,0.0,1.290228364086021,0.0,-0.2887758358950948,0.0,-0.3511654672540372,0.0
4,2.2,casscf,4,True,-49.57081840961033,0.0,4.000000000000008,0.0,1.0118177625423384,0.0,0.9885318114822894,0.0,0.9851015265768734,0.0,1.0145488993985068,0.0,,0.0,,0.0,,0.0,,0.0,1.9335728005736328,0.0,-0.9690685279636996,0.0,0.2619392768961751,0.0,0.5604008611297876,0.0,0.4237662558659397,0.0,-0.0152134268558469,0.0
4,2.2,casscf,5,True,-46.66864482258455,0.0,4.000000000000005,0.0,0.8342706251552235,0.0,1.161618434886935,0.0,1.1710417161038411,0.0,0.8330692238540058,0.0,,0.0,,0.0,,0.0,,0.0,2.127842566469284,0.0,0.9408954653689928,0.0,-0.6041173078700042,0.0,0.958989282516411,0.0,-0.3935647402548164,0.0,0.0766416917131642,0.0
4,2.2,casscf,6,True,-46.03627716582318,0.0,4.000000000000004,0.0,1.0503812274655968,0.0,0.9510436309308172,0.0,0.9465090332737012,0.0,1.0520661083298886,0.0,,0.0,,0.0,,0.0,,0.0,0.9861606711856666,0.0,-0.8166863642863456,0.0,0.2270690125589657,0.0,0.3509922747551031,0.0,0.2584787976690885,0.0,0.3382917044884756,0.0
4,2.2,casscf,7,True,-45.57140962158884,0.0,4.000000000000014,0.0,0.7771508646582603,0.0,1.222776270546306,0.0,1.224039032906428,0.0,0.7760338318890196,0.0,,0.0,,0.0,,0.0,,0.0,2.131973603525706,0.0,0.6308947987400089,0.0,-0.3806999912610471,0.0,1.3063709566866146,0.0,-0.5547845267355092,0.0,-0.4384210784255353,0.0
4,2.2,casscf,8,True,-43.38013322019601,0.0,4.000000000000008,0.0,1.0477458251518126,0.0,0.9494239926737852,0.0,0.9558587725565136,0.0,1.0469714096178964,0.0,,0.0,,0.0,,0.0,,0.0,1.8932061875629005,0.0,-0.325708122080889,0.0,0.891844595503827,0.0,1.1446108866266376,0.0,-0.2179846111271759,0.0,-0.5451939209256521,0.0
4,2.2,casscf,9,True,-42.79437827171436,0.0,4.000000000000008,0.0,1.0457687208730395,0.0,0.9543187911533164,0.0,0.9540251322379676,0.0,1.045887355735684,0.0,,0.0,,0.0,,0.0,,0.0,0.9924001122662702,0.0,-0.5463709997213816,0.0,0.1570438296246547,0.0,0.9519650517124264,0.0,-0.4850776664572936,0.0,0.1598963600901407,0.0
4,2.2,casscf,10,True,-42.63623467333263,0.0,4.000000000000002,0.0,0.9999999999999922,0.0,1.0000000000000029,0.0,1.0000000000000075,0.0,0.9999999999999988,0.0,,0.0,,0.0,,0.0,,0.0,-8.062994716340201e-15,0.0,-3.7470027081099025e-15,0.0,1.4849232954361469e-15,0.0,6.8845834878207656e-18,0.0,-1.500548212109024e-16,0.0,0.7500000000000029,0.0
4,2.2,casscf,11,True,-42.35216944191059,0.0,4.000000000000005,0.0,0.8589104272562119,0.0,1.1431598879780325,0.0,1.1380574736590892,0.0,0.8598722111066717,0.0,,0.0,,0.0,,0.0,,0.0,1.0572124717428208,0.0,-0.1567942301215766,0.0,-1.065409103215584,0.0,1.129711251290528,0.0,-0.5826671739961898,0.0,-0.0784259538305465,0.0
4,2.2,casscf,12,True,-39.74364274116534,0.0,4.000000000000004,0.0,0.8161356419309155,0.0,1.1830423988291767,0.0,1.1851272070038763,0.0,0.8156947522360356,0.0,,0.0,,0.0,,0.0,,0.0,0.949737141217884,0.0,0.8592078297798761,0.0,0.2111861420184085,0.0,0.7847170175376101,0.0,-0.1681590047092098,0.0,-0.0875568076829404,0.0
4,2.2,casscf,13,True,-39.268350319863984,0.0,4.000000000000005,0.0,0.9574740060056626,0.0,1.0420051312459198,0.0,1.0432857308497792,0.0,0.9572351318986434,0.0,,0.0,,0.0,,0.0,,0.0,0.9832377986177498,0.0,0.0843918723285431,0.0,0.9522915570728172,0.0,1.0039243858480325,0.0,0.5301094814905678,0.0,-0.419394451692993,0.0
4,2.2,casscf,14,True,-38.57067208791487,0.0,4.000000000000007,0.0,0.9219529018319884,0.0,1.0795885562728793,0.0,1.0767194161104865,0.0,0.9217391257846528,0.0,,0.0,,0.0,,0.0,,0.0,-0.0431485720097952,0.0,-0.1043353278218879,0.0,0.1656309396019622,0.0,0.994698744858182,0.0,-0.7818132543347688,0.0,0.1176945279385363,0.0
4,2.2,casscf,15,True,-36.37729398864963,0.0,4.000000000000004,0.0,1.063763270103959,0.0,0.938795740826998,0.0,0.9336618200520672,0.0,1.063779169016979,0.0,,0.0,,0.0,,0.0,,0.0,0.7358702978147252,0.0,-0.3651134737458822,0.0,0.2142233837797582,0.0,1.127475761705517,0.0,-0.2716957105980541,0.0,-0.6091042567441759,0.0
4,2.2,casscf,16,True,-36.138224627615294,0.0,4.000000000000002,0.0,1.1539100610634514,0.0,0.8434329518323559,0.0,0.8488844509798904,0.0,1.1537725361243043,0.0,,0.0,,0.0,,0.0,,0.0,0.1136587529062883,0.0,-1.019868691630607,0.0,0.5600514812383592,0.0,0.9877875739807722,0.0,0.5492013760400047,0.0,-0.0208336598951658,0.0
4,2.2,casscf,17,True,-35.65503335580151,0.0,3.999999999999997,0.0,0.93661701211718,0.0,1.0627389582499276,0.0,1.063909689796381,0.0,0.9367343398365082,0.0,,0.0,,0.0,,0.0,,0.0,-0.1054661603810929,0.0,-0.2532540939007878,0.0,-0.2154144121252308,0.0,0.794674862993169,0.0,-0.1330739488283556,0.0,0.0593899394763728,0.0
4,2.2,casscf,18,True,-34.08848113661205,0.0,4.000000000000004,0.0,0.9466640671190568,0.0,1.053194694860225,0.0,1.053084952859305,0.0,0.9470562851614168,0.0,,0.0,,0.0,,0.0,,0.0,-0.0954004502488924,0.0,-1.2217894174553838,0.0,0.0397966701914717,0.0,1.2658148600553598,0.0,-0.5219855763148862,0.0,-0.2843541509793311,0.0
4,2.2,casscf,19,True,-32.86570355518727,0.0,4.0,0.0,0.9646016884805516,0.0,1.0331039781503706,0.0,1.0367954510484552,0.0,0.9654988823206232,0.0,,0.0,,0.0,,0.0,,0.0,-0.0693907033863592,0.0,-0.1310122148792876,0.0,-0.0355841850983678,0.0,0.9601959188645192,0.0,-0.3090205499784455,0.0,0.109554922511313,0.0
4,2.2,casscf,20,True,-32.73087196988154,0.0,4.000000000000003,0.0,0.6994526446031972,0.0,1.2992486266609728,0.0,1.3005463854253398,0.0,0.7007523433104924,0.0,,0.0,,0.0,,0.0,,0.0,-0.0922359185962366,0.0,1.9926151688379048,0.0,-0.2342431214304959,0.0,1.264423787997387,0.0,-0.154009048753121,0.0,-0.0605524688738752,0.0
4,2.2,casscf,21,True,-32.39925233383808,0.0,3.999999999999999,0.0,0.9288505797292348,0.0,1.072684722634691,0.0,1.0692146679997416,0.0,0.929250029636332,0.0,,0.0,,0.0,,0.0,,0.0,-1.0031050155703285,0.0,0.4615766208737475,0.0,-0.3087750743513741,0.0,0.69277836885178,0.0,0.6376643309473127,0.0,0.236133382730802,0.0
4,2.2,casscf,22,True,-29.50560360683855,0.0,3.999999999999999,0.0,0.9425607949573532,0.0,1.05825332119869,0.0,1.0552657344852427,0.0,0.9439201493587132,0.0,,0.0,,0.0,,0.0,,0.0,-0.9633384983209772,0.0,0.2065166605478976,0.0,-0.6930947298129934,0.0,0.9979857984468836,0.0,-0.214799856006367,0.0,0.0942068738253191,0.0
4,2.2,casscf,23,True,-28.950110325822763,0.0,3.999999999999997,0.0,1.1025490408259544,0.0,0.8960259532911095,0.0,0.9012849176341586,0.0,1.1001400882487742,0.0,,0.0,,0.0,,0.0,,0.0,-1.0539891490446816,0.0,-0.5329297053948359,0.0,0.5088310193058644,0.0,1.3011460466055782,0.0,0.0094557894673203,0.0,-0.1189433603181118,0.0
4,2.2,casscf,24,True,-28.832372818835367,0.0,3.999999999999999,0.0,1.0414144501580869,0.0,0.9593927285081076,0.0,0.9543871171644775,0.0,1.0448057041693268,0.0,,0.0,,0.0,,0.0,,0.0,-0.282482586494815,0.0,-0.2041715667404609,0.0,-0.5013690181908148,0.0,1.4416558610170604,0.0,-0.8366337654804038,0.0,-0.3628376669179566,0.0
4,2.2,casscf,25,True,-27.29874433839889,0.0,3.9999999999999982,0.0,1.1080718690460132,0.0,0.8927102738158115,0.0,0.8918855882491552,0.0,1.1073322688890184,0.0,,0.0,,0.0,,0.0,,0.0,-1.026982696784886,0.0,-0.2817566583634164,0.0,0.6309382876539036,0.0,0.8392156948056333,0.0,0.134902700023077,0.0,-0.0201598284692334,0.0
4,2.2,casscf,26,True,-27.18615377863628,0.0,4.000000000000002,0.0,0.8592440021997833,0.0,1.140504517805552,0.0,1.1409339817023096,0.0,0.8593174982923575,0.0,,0.0,,0.0,,0.0,,0.0,-1.090195366555787,0.0,0.4591688800289732,0.0,-0.4498731335894133,0.0,1.008108003226773,0.0,0.0701908867819598,0.0,-0.235524486210224,0.0
4,2.2,casscf,27,True,-23.896195741893862,0.0,3.999999999999993,0.0,1.1464292837538492,0.0,0.8553145379983078,0.0,0.8532575019725421,0.0,1.1449986762752933,0.0,,0.0,,0.0,,0.0,,0.0,-1.983889138125951,0.0,0.1846899603036034,0.0,0.691598362369333,0.0,0.7778347829117384,0.0,0.4267372958702437,0.0,0.0731790168124589,0.0
4,2.2,casscf,28,True,-23.71451815394149,0.0,3.999999999999997,0.0,1.040331145473285,0.0,0.9619663037135736,0.0,0.9580804577913674,0.0,1.0396220930217708,0.0,,0.0,,0.0,,0.0,,0.0,-2.0164011257890566,0.0,-0.2740161547082755,0.0,-0.6238875610646843,0.0,0.980589837465027,0.0,0.7980514050513948,0.0,-0.0963846745849183,0.0
4,2.2,casscf,29,True,-21.432876912155383,0.0,3.999999999999994,0.0,1.038845430782364,0.0,0.957291768006508,0.0,0.9623909435238154,0.0,1.0414718576873074,0.0,,0.0,,0.0,,0.0,,0.0,-1.1143097769015022,0.0,-0.1029914828259722,0.0,-0.7576998265455601,0.0,1.6849181148179069,0.0,-0.7999606441832099,0.0,-0.150867373519314,0.0
4,2.2,casscf,30,True,-21.353848355827765,0.0,3.999999999999991,0.0,1.0898851731152084,0.0,0.9087725951103636,0.0,0.9093735112383804,0.0,1.0919687205360395,0.0,,0.0,,0.0,,0.0,,0.0,-2.1073534853556177,0.0,0.4819696250667898,0.0,0.2955282447046958,0.0,0.9850554740124116,0.0,-0.1730860695173741,0.0,0.0762891579942541,0.0
4,2.2,casscf,31,True,-20.96307666697385,0.0,3.999999999999997,0.0,0.9115211132221324,0.0,1.090807267642302,0.0,1.0843605687363456,0.0,0.9133110503992176,0.0,,0.0,,0.0,,0.0,,0.0,-2.292319031589875,0.0,0.2753190480679438,0.0,0.3160058293980631,0.0,1.416587648271885,0.0,-0.1693624237130314,0.0,-0.3367891930102853,0.0
4,2.2,casscf,32,True,-16.768085585353532,0.0,3.999999999999991,0.0,1.1393187045426814,0.0,0.8635693491939793,0.0,0.8592674294693972,0.0,1.1378445167939328,0.0,,0.0,,0.0,,0.0,,0.0,-3.0858635907062446,0.0,0.2141291814818941,0.0,-0.6263425242846687,0.0,0.8083870561024054,0.0,0.3967282952910428,0.0,-0.1187617177649755,0.0
4,2.2,casscf,33,True,-15.343774496542746,0.0,3.999999999999996,0.0,1.0564523549542264,0.0,0.9421170801570276,0.0,0.9427278573170644,0.0,1.058702707571677,0.0,,0.0,,0.0,,0.0,,0.0,-1.8061582276068824,0.0,0.1758268967851283,0.0,-0.5015264087371706,0.0,1.5459346518890416,0.0,0.1167885478171968,0.0,-0.3326729183225159,0.0
4,2.2,casscf,34,True,-10.12069321383752,0.0,3.999999999999994,0.0,1.1008658752373428,0.0,0.9030157010596496,0.0,0.8958632600768478,0.0,1.1002551636261542,0.0,,0.0,,0.0,,0.0,,0.0,-2.6319738789422624,0.0,0.6034284892834165,0.0,-0.1832976993386084,0.0,1.4544513904793634,0.0,0.3335952535888384,0.0,-0.2864362509377878,0.0
