,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.005693418961854241,1.8667567700798249,1.8667567700798249,-12.22972377435389,-11.52524766396829,-2.8418017352300686,-0.9283372021169818,8.612427194885123,10.847138695878467,1.3521890942912778
1,3.0,1,0.00569341896185617,1.8667569169812883,1.8667569169812883,-12.22972394269348,-13.783030370055677,-2.841801558885571,0.8758625798718453,8.612427442259984,4.228795047905228,1.3521893340360278
2,3.0,2,0.0056934189618541966,1.8667567726740273,1.8667567726740273,-12.229723764854509,-12.156167627956409,-2.8418017401257085,2.2516336294036883,8.612427157558372,7.686538061317299,1.3521890968886587
3,3.0,3,0.005693418961854787,1.8667567532112919,1.8667567532112919,-12.229723696055762,-12.905206948772438,-2.8418018480428446,1.0606784578130224,8.612426913828013,6.258845079386891,1.3521890475387779
4,3.0,4,0.005693418961854248,1.8667567700917505,1.8667567700917505,-12.229723766624438,-11.657617889660704,-2.841801740863518,-0.7775999099849571,8.612427168334268,10.68828331889291,1.35218909315306
5,3.0,5,0.005693418961854274,1.866756749432337,1.866756749432337,-12.229723773507816,-14.800262744053986,-2.8418017473112727,0.626303500370204,8.612427234409923,6.466535465181851,1.3521890631787583
6,3.0,6,0.005693418961860403,1.866756498507315,1.866756498507315,-12.229723996653012,-11.610181651332422,-2.8418018323272087,1.7647945757361834,8.612428405676667,2.205959125812998,1.352188697197441
7,3.0,7,0.005693418963780491,1.866750259223501,1.866750259223501,-12.229719325326878,-14.482206806231249,-2.841809538286699,2.8975967693114946,8.612424349896905,8.321390080268637,1.3521784601062588
8,3.0,8,0.005693418961854299,1.8667567995555414,1.8667567995555414,-12.229723790251851,-12.967195060999286,-2.8418016961149837,-0.360119905710512,8.612427200192416,3.1199545461185667,1.3521891432452242
9,3.0,9,0.005693418961854605,1.8667566735337957,1.8667566735337957,-12.229723778993222,-12.26965347693611,-2.841801735801636,-1.009754042978475,8.612427459594207,2.004788168942203,1.352188960523594
10,3.0,10,0.005693418961854293,1.866756788221556,1.866756788221556,-12.229723744967448,-11.754838828140343,-2.8418017405547147,3.568901241492749,8.612427062892536,9.37265109825892,1.3521891183910522
11,3.0,11,0.005693418961854245,1.866756734710318,1.866756734710318,-12.229723749734537,-12.911161321688638,-2.841801771153796,1.5316967514200464,8.612427184779369,8.322105886640198,1.3521890378818637
12,3.0,12,0.005693418961854288,1.866756817611495,1.866756817611495,-12.22972375598025,-11.965017093447099,-2.8418017164420943,-2.2884114038628,8.61242704004899,4.881480488082371,1.3521891640935324
13,3.0,13,0.005693418961854356,1.8667567592114815,1.8667567592114815,-12.22972379971009,-14.631876937116008,-2.841801746479569,1.6635424269118735,8.612427280162422,5.212414955254071,1.3521890767927518
14,3.0,14,0.005693418961854443,1.8667566897340349,1.8667566897340349,-12.229723760949078,-12.84770892215645,-2.8418017498233072,-2.5266053558794255,8.61242735438126,5.865174091137522,1.3521889800680584
15,3.0,15,0.005693418961854289,1.86675676304963,1.86675676304963,-12.22972378982274,-11.984148989879237,-2.8418017285064985,-2.1580542710715127,8.6124272617478,8.26165784566525,1.3521890859159615
16,3.0,16,0.005693418961854368,1.8667567858181362,1.8667567858181362,-12.229723744027936,-11.546894942966233,-2.841801773108813,-1.0273376316014051,8.612427033612574,0.7242324792533124,1.3521891082312267
17,3.0,17,0.005693418961854197,1.8667567626168544,1.8667567626168544,-12.229723761929025,-14.376941454602468,-2.841801754594634,0.6611525800643197,8.61242716133286,5.527163731113813,1.3521890799405147
18,3.0,18,0.005693418961855762,1.8667570561510727,1.8667570561510727,-12.229723844361029,-11.939275109329591,-2.8418015738831373,-1.6508487616025693,8.612426797993727,0.19521700505363038,1.3521895238737973
19,3.0,19,0.005693418961854304,1.8667567531038927,1.8667567531038927,-12.229723793317273,-12.080495091628302,-2.8418017497647807,-2.2065830338788777,8.612427275616144,4.545036070576696,1.3521890676726815
