,energy,state,E0,t,tdiag,J,U,V
0,-2.0878112481566804,0,3.9030766380438457,3.5491137401335995,-0.010180991622815367,0.2932535056079755,0.41968345882104374,4.238210739276203
1,-2.081756114990122,1,3.90855634718627,3.589548942044229,-0.013041179153063359,-1.585935201530257,0.5046579783772203,4.049640253802535
2,-2.013168845067362,2,3.8936197727653745,3.1584839791635466,-0.0761581635621113,-2.2923822695898943,0.6291110759078438,4.348161707782432
3,-1.9718328123790554,3,3.9062099066464775,3.8392395829354875,-0.0031391747307200923,-1.4916252388011557,1.1556277389210998,3.555064424387864
4,-1.9555744253502592,4,3.8491673018263537,1.8171375036070092,-0.076567588731104,-3.4157030302724807,0.2523852503076137,5.070944860519129
5,-1.9555742212592275,5,3.8491671468924706,1.8171385921761742,-0.07655276790620846,-3.415701905951593,0.25238523291039683,5.070944004160469
6,-1.8515488337656414,6,3.7946330842653833,0.2583728213930165,-0.0803870340366276,-4.796675627627929,3.4273611976321587e-13,4.796675627628392
7,-1.7884287302186272,7,3.85781788301097,1.951474563521457,0.031934082777638345,-3.1765253991132676,0.9423306797201136,4.502572437862105
8,-1.788428137018064,8,3.8578192833981846,1.9514750842334285,0.03194557142716996,-3.1765287891044056,0.9423299421226864,4.502578194174997
9,-1.779942885717938,9,3.8438182575337474,2.023430901611917,0.7259020244611979,-2.120026803624196,0.9384411747680568,4.508725596047874
10,-1.7799426457801906,10,3.8438216149648,2.02342494187776,0.7259346996375025,-2.120025408517379,0.9384414600053884,4.5087314748378
11,-1.7143750059025196,11,2.942269487345106,3.5809079065984704,0.7941523548689808,-0.3742196799206181,0.2781958863451135,2.0835801271936094
12,-1.7143747698782736,12,2.9422686676081247,3.5809073399699733,0.7941545824710884,-0.3742168338258224,0.27819392190488096,2.083581515003233
13,-1.714125110905085,13,3.7258378853478256,0.9830072717320881,0.5921114150847882,-1.819442097047181,0.7819438529523932,3.246725278693546
14,-1.7044072726340251,14,3.3258500785394274,2.7093482423936934,0.33381284921667803,-0.7706864786971515,0.6354464280430214,2.94677155543436
15,-1.7044060114827506,15,3.3258590148618934,2.7093270022356046,0.3338648977132108,-0.77069600214883,0.6354522606445208,2.9467923203140263
16,-1.6905070519046974,16,3.5939377055650077,1.1190178141982936,0.12981177603538288,-1.7202969063624065,0.49927848134468733,3.9664671238587026
17,-1.683172597908661,17,3.4253354273076457,2.444247277306734,-0.0740707184228341,-1.0703416566521347,0.7262565236240391,3.2017571266709415
18,-1.6831708405262484,18,3.4253378486722967,2.444240077519798,-0.0740472496218278,-1.0703456911906968,0.7262605906538008,3.201760061797129
19,-1.6737491637514175,19,3.0627424950888944,3.12772239473367,0.6829041599746588,-0.25579395936399996,0.38861197669403647,2.1194077704990915
20,-1.6702226677331413,20,3.1161744828705285,2.8807919276135356,0.5433736450326037,-0.6559940468697034,0.4237695805492628,2.292875452902714
21,-1.6501074666208255,21,3.1497291416525703,2.7529574738218074,0.57523417931724,-1.1207684626382144,0.4564846450841161,2.5404644374410648
22,-1.6480521628371492,22,2.9939643926949633,3.3717191688287897,0.7761731210666251,-0.6697766347655176,0.32756415523445725,2.2524802906198786
23,-1.6406418742331248,23,2.944671897872149,3.5855112688252726,0.7938809119850707,-0.3767898861443334,0.2752178361298819,2.094836722402551
24,-1.6406415732689028,24,2.944672056957063,3.5855075867707233,0.7938796553344365,-0.37679180095215914,0.27521592844599474,2.094841485819096
25,-1.6378152035557199,25,3.088682023169999,2.6253192534474366,0.3146819853550549,-1.176651270645608,0.2718325401470678,2.632033423934926
26,-1.6293791286080472,26,2.930058565946926,3.5595714340182028,0.8057968751147684,-0.25747787692164376,0.29471291686381407,2.0447495956171053
27,-1.6240733093185684,27,2.926194689403162,1.9421708578064236,-0.8795705135756535,-2.523894047510831,1.2026791150371533e-13,2.523894047511109
28,-1.6216364007860113,28,3.6924346038256504,0.6096757123714371,0.12450995342268402,-2.5171717208810325,0.797993816983798,3.75328531102524
29,-1.6134097857088265,29,2.905016740615795,2.873189910144913,1.073891385041675,-1.0359368382310168,0.18862082074722342,2.3490546013710807
30,-1.605543099582906,30,2.940076459009541,3.590077814566934,0.8306873376714818,-0.37330793072177004,0.2789003516772315,2.0822330074578774
31,-1.605542718531663,31,2.9400768204620302,3.590075506334987,0.8306867560974784,-0.3733095290391918,0.2788991166477809,2.0822368976848784
32,-1.5990795864169687,32,3.5879835682725845,1.0015302742224956,0.21095721579765186,-2.017769106943768,0.7489571857928338,3.195563995405001
33,-1.5962030450445652,33,3.7067790875816478,0.5767655275632579,0.16164665149405763,-1.0074834502648535,0.8386594954437838,3.6074247377159523
34,-1.5849722932323227,34,3.7152772877668383,0.4661074521803996,0.041966508820291085,-2.4869029364162625,0.8480793242487674,3.46582449217176
35,-1.564057878714818,35,2.9369051834239577,1.9496779820089352,-0.905796695646605,-2.550683892998423,1.813660177638159e-14,2.550683892998462
36,-1.5632491963562332,36,3.097923568005499,2.79985400939168,0.2134149662682844,-1.0328599295675276,0.394660749485953,2.661764914024279
37,-1.560056939956899,37,2.8716610552173316,2.015201683904112,0.947112683122652,-1.425612398559274,0.1544180671945607,2.286894506066291
38,-1.5598228358296613,38,3.008960080921317,3.2520070759958144,0.7134082041842571,-0.668407552179211,0.2674708569455959,2.3232556538450235
39,-1.5598224428074394,39,3.008959672745677,3.25201224347671,0.7134145199516215,-0.6684043958796675,0.2674697011197045,2.3232573050129846
40,-1.5538216986566804,40,2.932495430708838,1.8993913302808176,-0.8770092744652229,-2.5488943635814625,5.1021471878111706e-12,2.54889436358431
41,-1.5538212337079889,41,2.9324953793175204,1.8993916582131203,-0.8770099374742839,-2.5488944103039946,1.1594027185380289e-11,2.5488944103092592
42,-1.551597508916929,42,2.941492002790159,2.0971292425964245,-0.46429987816017526,-1.9456576598025344,0.0886649643192538,2.4301303279716313
43,-1.5403899426274836,43,3.673624815400212,0.5681165574990785,0.3779325390584901,-3.0999864316626593,0.8333255599951624,4.876800670048808
44,-1.533517875039237,44,2.9737396927177975,2.8067390543993698,0.8209346567334446,-0.9147669545176037,0.23190933375201167,2.3831099254766666
45,-1.533517198102966,45,2.973737417034356,2.806725299055051,0.8209287971472852,-0.9147781156579208,0.23190559770632133,2.3831125146945724
46,-1.5321212005349694,46,3.4376336871714495,0.8565921842386595,-0.32866842790770934,-2.0791865386094597,0.6492920915702236,4.015889688738266
47,-1.529582409277703,47,3.03052473636729,1.9230134918164692,-0.18017916605082152,-1.7103402979002946,0.20597359543919144,2.497590349398638
48,-1.529580882634525,48,3.0305323619783264,1.9228945093926075,-0.18022774074268708,-1.7104130379910236,0.20596794523491313,2.4976300506499447
49,-1.5241749740974238,49,3.2236713721974235,1.332567056875856,-0.4910442758751541,-1.1339349243380412,0.39202989792484255,3.292663342537196
50,-1.50862728584216,50,2.923141399611295,2.2792177400145177,-0.43533961521316167,0.22573312630388637,0.14424421378211,2.212145682672385
51,-1.503945563100778,51,3.1182489091864185,1.0744609054698535,0.7398550305737146,-1.8076290978322502,0.3009975470895197,2.7426913460308366
52,-1.5039454563069785,52,3.1182593784024935,1.0744300479426152,0.7398699152550104,-1.8076434735855607,0.3010076892696076,2.7427045586072296
53,-1.501357698856051,53,2.93254350547626,2.27646804463729,-0.5266696482919384,-2.131379249581129,0.0820245042909751,2.602956389113888
54,-1.5006563353280449,54,2.8847805151203563,2.1862316844025984,1.3552140706478997,-1.503838386425718,0.11496563619768556,2.5426811229582413
55,-1.5003817945825586,55,3.7536358673013392,0.26749910154583234,0.02985111356836423,-1.8095667628773024,1.3075908262850364,2.7724433060560445
56,-1.4958317591032315,56,2.884843357359152,1.7363873071282714,-0.8761050445551841,0.2861145007217137,0.11923162691048769,2.2405350719191635
57,-1.4935792307938305,57,2.885651953008298,1.943065038786962,1.068874124759624,-1.5624408774938376,0.12789008382054573,2.420056568869273
58,-1.4912062940777748,58,2.9676241303232924,2.8919534990127618,0.29241360658319715,-0.7100241775544889,0.24152730274416878,2.250266625117829
59,-1.4912018929056805,59,2.967634665359871,2.892024673339982,0.2925260083435359,-0.7100339853399465,0.24154429432038377,2.250289793153619
60,-1.4820583063339214,60,2.943022236371181,2.547992946604513,0.882288046025971,-0.8710697657976342,0.3312244639100544,2.075752721254042
61,-1.4703940506185222,61,3.1751233395147684,0.9327347336643762,0.49183063730573995,-1.499010920149333,0.3257995533143965,2.8191111228706287
62,-1.470393048029954,62,3.1751328529477783,0.932736035738385,0.4918422146832613,-1.4990234592639287,0.32581116538992394,2.8191137148836645
63,-1.4639372254678127,63,2.933761415191037,3.165823365741284,0.4457118917882267,-0.28416075133367014,0.33361231612187764,2.1320831493433965
64,-1.4621389570447694,64,3.010681203072458,1.679615542937093,-0.7388752547999724,-2.8002854454827126,1.3399657896119035e-11,2.800285445500947
65,-1.4544162006948984,65,2.975235735179507,2.5679477778183406,0.27742001511409553,-0.6389273246732633,0.35251930267838605,2.214123046754386
66,-1.454406889556741,66,2.975226042332056,2.567541438627418,0.277280266647017,-0.6390265690111777,0.3525152754286862,2.2141795673620495
67,-1.443347684240827,67,3.7227447173572035,-0.33590706682094473,-0.09238013743051542,-1.231893730444578,0.9241406910955847,4.337518800336822
68,-1.442528344319902,68,2.9069338597640764,1.7859965033668854,-0.38842036726304024,-1.135814022507108,0.43429889135389865,1.866359229115274
69,-1.4399180790952613,69,2.9424168915808644,1.957412598190262,-0.9237880216170941,-2.560753872557995,4.700777380841402e-11,2.5607538725767904
70,-1.4353239218365264,70,2.900152378715351,1.8650797025505068,-0.6564359494997487,-0.045610995152108924,0.16183883490209733,2.2548964108845535
71,-1.4353238943573128,71,2.9001512625022023,1.8651202840273329,-0.6563501081511824,-0.04567683882981444,0.16184648518314482,2.2548762662169644
72,-1.432694397226858,72,2.9515078697324486,1.8606852739308213,-0.1458903787770497,-0.6797071420553888,0.15865106113399705,2.3912966191361678
73,-1.4326934262298228,73,2.9515044033813536,1.8606769178625049,-0.14588547306708188,-0.6797044761152553,0.15864883580495895,2.3912891608842175
74,-1.4309513442471744,74,2.932997303720309,2.5988962813639773,-0.024113925246541712,-0.9018840602576814,0.38591406369292414,1.9593365027997884
75,-1.411892950605732,75,2.919733369810775,1.4171785593144826,-0.4733255100950132,-2.3298982949439297,0.040131856135333085,2.455957123034259
76,-1.406700269291661,76,2.9408577998155705,3.319360671466472,0.6217282924318399,-0.6153143462671867,0.45324487078584624,1.985625417894482
77,-1.4059186497535492,77,2.9354882466020205,3.1419225189473603,0.8270263726513408,-0.48634647053596325,0.2903605196965926,2.118082511441494
78,-1.405896212217894,78,2.9355010152734318,3.1421838149098087,0.8270269468964788,-0.48633311460743356,0.2903357912663662,2.1181422072403624
79,-1.4026921892064614,79,2.9194492874590896,1.5922226506148336,-0.6313980629045065,-1.12145728312053,0.5288116294771028,1.7936544201671518
80,-1.4024230161125628,80,2.9427292802408624,1.662095472800964,0.7684267403176543,-1.5741115682153728,0.20075616556488496,2.379508072362026
81,-1.3988849747509933,81,2.8921774612866695,1.9203660301130374,-0.8196740288032286,0.2339871045490295,0.11908030798249389,2.228796323912818
