,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.05155486348466977,1.2067818124764498,1.2067818124764498,-12.207095493701944,-13.125090784073617,-2.9928990236591906,-0.29877482716659554,8.862039491817818,10.801939713619879,1.1410673618465261
1,3.0,1,0.0515548634846834,1.2067816516627878,1.2067816516627878,-12.207095269206729,-14.61843180061492,-2.99289926826218,-3.3890978144871218,8.862039131851652,4.952544962831833,1.141067232037588
2,3.0,2,0.05155486348466977,1.2067818225847902,1.2067818225847902,-12.207095501947352,-10.257329852354871,-2.9928990103461577,-2.2511667995190905,8.862039493653871,7.040251189436222,1.1410673710953387
3,3.0,3,0.051554863484670505,1.206781775428928,1.206781775428928,-12.207095467341272,-12.124880821774966,-2.9928990955757167,2.825905921070148,8.862039431021156,1.0874904922230804,1.1410673326020504
4,3.0,4,0.05155486348467216,1.206781802781814,1.206781802781814,-12.20709559876227,-14.92351325360608,-2.9928989557114676,3.143241769673187,8.862040003927016,6.141195613415252,1.1410673230030675
5,3.0,5,0.05155486348468344,1.2067816241392042,1.2067816241392042,-12.207095561589059,-14.948683868376625,-2.9928991924946153,3.1802561979682125,8.862040246445149,11.869607643684155,1.1410671480920636
6,3.0,6,0.05155486348466992,1.206781832095358,1.206781832095358,-12.20709548671994,-14.293536741029074,-2.9928989965939374,3.1172771117791767,8.862039439668388,3.268403863157715,1.1410673820244954
7,3.0,7,0.05155486348466993,1.2067818051678556,1.2067818051678556,-12.207095486306908,-11.10521180072829,-2.992899027468457,3.5017239046680393,8.862039502900355,8.672103304746269,1.1410673540392897
8,3.0,8,0.05155486348466998,1.2067818190472237,1.2067818190472237,-12.207095488757766,-10.028292857206816,-2.9928989925583296,-3.2711850640479874,8.862039528632923,6.4168749834170855,1.1410673640541134
9,3.0,9,0.051554863484671684,1.2067818193042543,1.2067818193042543,-12.207095503123456,-12.283888789095522,-2.992899065350598,-0.9796285009949779,8.862039362703646,6.329153217014324,1.1410673787924313
10,3.0,10,0.05155486348466976,1.2067818099105385,1.2067818099105385,-12.207095493251908,-12.7683892029613,-2.992899017482386,-0.13566865864974798,8.862039522022101,5.009371982494467,1.1410673572242975
11,3.0,11,0.05155486348466978,1.2067818056453632,1.2067818056453632,-12.207095484661316,-13.447424514841577,-2.9928990487474922,2.7732989234859167,8.862039437126832,10.536825093077926,1.1410673595025174
12,3.0,12,0.051554863484670095,1.2067817935903262,1.2067817935903262,-12.207095443914493,-14.859094340267005,-2.9928990560559035,3.088548750811242,8.86203937915443,4.609989810095845,1.1410673499504684
13,3.0,13,0.0515548634857027,1.2067815934778192,1.2067815934778192,-12.207098182035132,-14.35015935606355,-2.9928981801868706,-2.952991160573828,8.862049956936655,9.40923115574453,1.1410666018291875
14,3.0,14,0.05155486348467022,1.2067818255808966,1.2067818255808966,-12.20709550295662,-13.406675594607076,-2.9928989709704674,-2.6223921409052533,8.862039588555307,9.908831046255026,1.1410673662213136
15,3.0,15,0.05155486348466984,1.2067818088470894,1.2067818088470894,-12.207095491665722,-10.788933977461623,-2.9928990172535372,3.050511532086368,8.862039524489976,9.735452723641389,1.1410673559719275
16,3.0,16,0.051554863484669866,1.2067818015050276,1.2067818015050276,-12.207095462285189,-10.546455741076915,-2.9928990459041867,-1.8223480291720513,8.86203941047751,9.331263765268279,1.1410673559578928
17,3.0,17,0.05155486348466986,1.2067818341488095,1.2067818341488095,-12.207095503967953,-13.158391754645752,-2.9928989852763124,-0.8673804151822004,8.862039503923382,2.3564479642828005,1.1410673803228208
18,3.0,18,0.05155486348466969,1.2067818060830457,1.2067818060830457,-12.20709547023127,-12.977453640480471,-2.992899035732263,-1.8661707923829365,8.86203943360352,10.284537010678976,1.141067358780594
19,3.0,19,0.051554863484670296,1.2067818168980098,1.2067818168980098,-12.207095458882383,-13.652313025508846,-2.992899045002781,3.997537515081497,8.862039318626465,3.237715724797211,1.141067376024198
