energy,state,n_0,n_1,n_2,n_3,n_4,n_5,t_1,t_2,trace,densityNN,doccp,exchange,hophop,sisj,sisjNNN,r,delta,method,basis,CAS active nMO,hf smearing
-84.26060333456016,0,0.9917957554833203,0.9917957339256613,0.9917957409240823,0.9917957425615598,0.9917957384811498,0.9917957501429573,5.722007728079673,-0.008718629863312736,5.950774461518731,6.680692228123027,0.5529992946013123,0.15250850168742547,0.4622902245882538,-1.7464273078744696,1.6057729914836019,3.6,0.0,casci,vtz,12,0.01
-83.28059495304217,1,0.9906234444500928,0.9906234117301015,0.9906234451198714,0.9906234378128034,0.9906234160006795,0.9906234541368357,4.376158413098643,-0.0011091815517016669,5.943740609250384,6.271086505555237,0.3894914448918868,-0.256130454817438,0.3605770626974146,-1.4397063989800902,1.9273025004139868,3.6,0.0,casci,vtz,12,0.01
-82.76741745568934,2,0.9906370809558807,0.9906371571314745,0.99063703440727,0.9906370402727123,0.990637157654991,0.990637069745836,3.8786563541941916,-0.2480730577518219,5.943822540168165,7.477661786055375,0.3636640021280271,-2.2158262632723007,0.3383399417698037,-0.7615023148776934,-0.7090564859652324,3.6,0.0,casci,vtz,12,0.01
-82.67060054772472,3,0.9914851597567715,0.9879920490942931,0.9914885200647903,0.9914851543308001,0.9879920554032946,0.9914885134004918,3.8518334889121904,-0.19798967825597927,5.941931452050441,7.728367366021477,0.38176721301255345,-3.0716867014831353,0.32647665279331783,-0.3962484907638017,0.15021392031193292,3.6,0.0,casci,vtz,12,0.01
-82.67060040012322,4,0.9891586662590541,0.9926518228408003,0.9891552814337715,0.9891586446704725,0.9926518152051662,0.9891553047161533,3.8518334507159993,-0.1979901968938823,5.941931535125418,7.728367728303576,0.3817671144595908,-3.071686200731871,0.32647652273362965,-0.3962488317099587,0.15021424002537442,3.6,0.0,casci,vtz,12,0.01
-82.22568235741294,5,0.9942418687596289,0.9814915402713487,0.9945515495637609,0.9942418597785208,0.9814915284493291,0.9945515707004933,3.247192980667835,-0.4231906037157517,5.9405699175230815,7.5538400369399525,0.3113536229008682,-3.3341069335993128,0.27417900371996473,-0.22140654243533175,0.4428524037491382,3.6,0.0,casci,vtz,12,0.01
-82.22568233461986,6,0.985948200075787,0.9986983624032533,0.9856385178972272,0.9859482114208143,0.9986983663136827,0.9856385086221535,3.247194584399825,-0.4231908822110886,5.940570166732918,7.5538404846275835,0.31135377957480426,-3.334107360730661,0.27417949398422226,-0.22140644079156552,0.44285256949116114,3.6,0.0,casci,vtz,12,0.01
-81.78846983410699,7,0.9912287751561466,0.9869672147476405,0.9912036095225731,0.991228814642295,0.9869672228597283,0.9912035774554917,2.7973960419428483,-0.4765191672850487,5.9387992143838755,8.183159639153688,0.2796683126253675,-4.618031341311014,0.24939263268385722,0.2632257608670848,-0.7873674748414706,3.6,0.0,casci,vtz,12,0.01
-81.78846965245816,8,0.9883709741720335,0.9926324463221718,0.9883961822492993,0.9883709881889389,0.9926324433211666,0.9883961847754942,2.7973945776688036,-0.4765169104145396,5.938799219029104,8.183159945466617,0.2796680116000765,-4.618031277744248,0.24939237611549547,0.26322565250547,-0.7873676029971091,3.6,0.0,casci,vtz,12,0.01
-81.7372270985437,9,0.989250793806299,0.9892506427367809,0.989250808043235,0.9892508128544083,0.9892506392974065,0.9892507849823178,2.685173205554772,0.029402194938526777,5.935504481720447,7.155122772087955,0.2599821600279286,-3.9531945828165567,0.2150336359162859,0.1878165983862896,2.10794232753475,3.6,0.0,casci,vtz,12,0.01
-81.20838727915266,10,0.9987509993142032,0.9701630373712881,0.9986359737342079,0.9987509392900389,0.9701630656456286,0.9986359960820835,2.0506435564507646,-0.6050052201252479,5.93510001143745,7.662454924201949,0.20911869673462158,-5.100325629599643,0.17627446291909843,0.6345490837493349,0.6261911886625204,3.6,0.0,casci,vtz,12,0.01
-81.20838711344933,11,0.9796158347354187,1.0082036534779872,0.9797308020143898,0.9796158235094761,1.0082036350424162,0.9797308002931611,2.0506456938126947,-0.605005006805433,5.93510054907285,7.662455297279063,0.20911909206958842,-5.100326444043468,0.1762751054533318,0.634549397701968,0.6261916387110383,3.6,0.0,casci,vtz,12,0.01
-81.05364329148402,12,0.9893296915996728,0.9893296842849166,0.9893296993159333,0.9893296660586717,0.989329693725146,0.989329679196628,1.944656447955414,-0.442202845902702,5.935978114180968,8.671163444333624,0.19521794949635018,-6.151318575758862,0.17740866407675085,0.9078684267960246,-0.32046504559592204,3.6,0.0,casci,vtz,12,0.01
-80.77849369932844,13,0.9893248590237678,0.9893248296842972,0.9893248501800332,0.9893248599111109,0.9893248464868379,0.9893248591528843,1.6462085075507065,-0.6588851969256084,5.935949104438931,7.644070950929073,0.190606297509852,-5.660690068842885,0.16792130871080277,0.9193272966891739,-0.6744429522074699,3.6,0.0,casci,vtz,12,0.01
-80.4288263326572,14,0.9892113156167772,0.9892113075532182,0.9892113369662825,0.9892113377041831,0.9892113014502983,0.9892113121627695,1.249364127007254,-0.6270528949468044,5.935267911453529,9.040163646112536,0.15390527088308803,-7.528018940560427,0.13930196603113104,1.5039685587520797,-0.6724961388614499,3.6,0.0,casci,vtz,12,0.01
-80.40922380923134,15,0.9904373528297394,0.986330449879671,0.9904209414837677,0.9904373352946656,0.9863304569303523,0.9904209288051381,1.208592359398931,-0.5545366297609374,5.934377465223334,9.24143625323941,0.14213854021627692,-7.748444161522836,0.12781839496942987,1.5638630174515655,-0.425389033534372,3.6,0.0,casci,vtz,12,0.01
-80.40922379153527,16,0.9876883260372218,0.9917953718456214,0.9877047374448189,0.987688367882807,0.9917953454713835,0.9877047229340224,1.2085925726946003,-0.5545386796724394,5.934376871615875,9.241433418540975,0.14213873543844396,-7.748441660721947,0.12781833640645535,1.56386247572573,-0.4253890277269904,3.6,0.0,casci,vtz,12,0.01
-80.05090180100174,17,0.9898206083767798,0.9853475827915286,0.9906198762203136,0.989820609389715,0.9853475596686155,0.9906198838261259,0.7773416519270606,-0.30278137462194044,5.931576120273078,8.933622956395885,0.08547748750039152,-7.9455755299850646,0.07754065029089958,1.739382025893561,0.5448256052035748,3.6,0.0,casci,vtz,12,0.01
-80.05090179980678,18,0.9873715776595899,0.9918445742920806,0.9865723099027622,0.9873715732213686,0.9918445980301066,0.9865723184977615,0.7773420159903255,-0.3027821613623999,5.931576951603669,8.933625319326854,0.0854774582296367,-7.945577630838178,0.07754064942741405,1.7393824855873752,0.544825811065764,3.6,0.0,casci,vtz,12,0.01
-79.38816046173488,19,0.9879391160077083,0.9879391324749487,0.9879391106627431,0.9879391233382095,0.987939108516448,0.987939123046498,0.00661584740764957,0.04722577969315457,5.9276347140465555,8.198800261887115,9.190585071891316e-11,-8.19880026163225,7.689343281561482e-12,2.0497000653443465,2.049663630313279,3.6,0.0,casci,vtz,12,0.01
-78.54498725643788,20,0.9872089044617463,0.9872088113957989,0.9872087699038183,0.9872086999699043,0.9872088667072345,0.9872088515163364,5.3258148948452675,-0.029543924970829305,5.923252903954839,6.482443518436827,1.2398481788945472,-2.9454350975562864,-0.26129231230285904,-0.14789333083106354,0.8222622583590231,3.6,0.0,casci,vtz,12,0.01
-77.83704772817173,21,0.9875924394911222,0.9875925520816463,0.987592423386253,0.9875924124863207,0.9875925582048118,0.987592429557127,4.934316698586664,-0.34246919619576544,5.925554815207281,6.637646368792947,1.2861537694359004,-3.2425878292493753,-0.23866368790166614,-0.038117677573549114,0.21759544008223675,3.6,0.0,casci,vtz,12,0.01
-77.02640130538364,22,1.012529481985129,0.9276132767342836,1.015175941980051,1.0125245239920226,0.9276133708865901,1.0151809851346414,4.678179022762957,-0.1658894998653046,5.910637580712718,6.904101016190002,1.1437075324738657,-2.0967089373347747,-0.23849298519838527,-0.6776707853801129,0.49090474761633585,3.6,0.0,casci,vtz,12,0.01
-77.02640117201737,23,0.9576856471844999,1.0425989916591503,0.9550342074955743,0.9576855451069247,1.0425989014112718,0.9550341921360042,4.678178734698489,-0.16588722694714292,5.910637484993425,6.9041027830635855,1.1437070450146702,-2.0967098001663054,-0.23849357413069988,-0.6776707956827438,0.49090432958323155,3.6,0.0,casci,vtz,12,0.01
-76.96538989662213,24,0.9820429177077894,0.9820452743542265,0.98204783143287,0.9820478284314533,0.982045312657101,0.9820429275817054,4.2020049648677045,0.008471592298861616,5.892272092165146,6.606827585429451,1.0677423473846044,-1.690113536032011,0.14468866122428847,-0.8066501283413574,0.5811184157354402,3.6,0.0,casci,vtz,12,0.01
-76.8578371442268,25,0.9594730643135692,1.0335170074636295,0.9596179537039733,0.9594731141327805,1.0335170211599798,0.9596178600545755,3.8945849661817036,-0.8637921671844396,5.905216020828507,7.441527215700283,1.078172040441426,-4.655382324593296,-0.23702824377776827,0.46730935837157683,0.3906770467126427,3.6,0.0,casci,vtz,12,0.01
-76.85783682931812,26,1.0089321467913437,0.9348885534010909,1.0087874353730544,1.0089322829464102,0.9348885473693131,1.0087873319485507,3.8945856812643305,-0.8637911932227871,5.905216297829763,7.4415287715184775,1.078172055916147,-4.655382720779606,-0.23702851397962535,0.467309167510184,0.3906775172334324,3.6,0.0,casci,vtz,12,0.01
-76.36428131511119,27,0.9854458233442812,0.9854455187840295,0.9854458529351353,0.9854458392024485,0.9854454880073016,0.9854458721289566,3.4388123823765295,0.0445092961811733,5.912674394402153,6.26512841069023,1.1384229618118622,-1.3248242625756084,-0.6433899297673205,-0.9038699713847533,0.9408050435043032,3.6,0.0,casci,vtz,12,0.01
-76.01531427312419,28,0.9776413201072947,0.9922014344647689,0.9775945274902819,0.9776410212800262,0.9922013844287193,0.9775948950350372,3.2327998635242863,-1.5680305206547398,5.8948745828061275,7.419880307461122,1.053982453387388,-4.1381282439635445,-0.09383354668666215,0.214094045116492,0.5584219806444003,3.6,0.0,casci,vtz,12,0.01
-76.01531419902376,29,0.9873172652762054,0.9727565568385155,0.9873635183999117,0.9873170772108154,0.9727565573298561,0.9873636944097838,3.2328008460985225,-1.5680304536028684,5.8948746694650875,7.419880756430729,1.0539823370520205,-4.138128432667637,-0.09383363703624718,0.21409402722613619,0.5584224003459528,3.6,0.0,casci,vtz,12,0.01
-75.78613978054764,30,1.0687579533578717,0.8112426805316781,1.070491316745311,1.0687579321158784,0.81124263116578,1.0704913199165857,3.3091083724170023,-1.7264364749451149,5.900983833833105,7.420296719303895,1.144519261231796,-4.520304889853447,-0.24463390328397944,0.40507826510074985,0.04581645335722051,3.6,0.0,casci,vtz,12,0.01
-75.78613928723175,31,0.8982365963796586,1.1557522229470607,0.8965030313734237,0.8982364028087102,1.1557522070672055,0.8965032221511684,3.309106863031647,-1.7264363230931214,5.900983682727228,7.420296135934796,1.1445192802703235,-4.52030459307147,-0.24463377770349698,0.4050782625520357,0.04581641463707764,3.6,0.0,casci,vtz,12,0.01
-75.54512876744181,32,0.9127608904981871,1.1051392151218056,0.919422310924301,0.9127607547003866,1.1051393038915611,0.91942243811998,3.457723779837573,-0.2606133847579207,5.874644913256221,6.812068105103396,1.0340513841152594,-3.115057979399272,0.09220581989325669,-0.14548803657621306,0.7351075118787227,3.6,0.0,casci,vtz,12,0.01
-75.54512868942061,33,1.04545443556546,0.8530753251988891,1.0387930183274465,1.0454545361804792,0.8530753478733879,1.038792815680992,3.457725299975822,-0.26061341678288774,5.874645478826655,6.812068139676223,1.034052111383648,-3.1150578221188194,0.09220559000533429,-0.14548812385964616,0.7351088841467764,3.6,0.0,casci,vtz,12,0.01
-75.1735875261468,34,0.9806836163555708,0.980682862744833,0.9806837262172429,0.9806838063511261,0.9806826332613354,0.9806835608192421,2.9413068101806545,-1.205119467249867,5.88410020574935,7.428817230394145,1.0617568592105995,-4.2249397733246195,-0.028060489142889035,0.25526557906377334,0.5417578010557575,3.6,0.0,casci,vtz,12,0.01
-75.15887579855458,35,1.0110354897651668,0.9081797946176048,1.012069268241435,1.011035366604268,0.908179868660187,1.0120693386755952,3.4158222277212555,0.11871057373015348,5.8625691265642565,6.84928913760021,1.1126478167742047,-2.8725705649636932,0.45262711204626566,-0.27603700191820546,0.32920956544054014,3.6,0.0,casci,vtz,12,0.01
-75.15887532184742,36,0.9431540108070022,1.0460102687206665,0.942120193324832,0.943153919937118,1.0460102468740735,0.9421202713644015,3.415816301543444,0.11871059102194575,5.862568911028093,6.849292219543027,1.1126464533703846,-2.8725738701221504,0.4526245405404794,-0.2760361198246814,0.32920665769942103,3.6,0.0,casci,vtz,12,0.01
-75.0223930588088,37,0.9813852961255276,0.981385301853225,0.9813851992911853,0.9813852304671473,0.9813852909288397,0.9813852889911205,2.491002308779165,-2.1153922815028876,5.888311607657045,8.040581469451787,1.0404561831379835,-5.875533973369789,-0.26672264328191464,0.9276216193219482,0.02170392351741074,3.6,0.0,casci,vtz,12,0.01
-74.98560613973999,38,0.9805194241603493,0.9805196940043295,0.9805195438014873,0.9805195570679806,0.9805197090341329,0.980519426440186,2.8347929881012894,-0.6713918153564373,5.883117354508466,7.503982756216953,1.0340601105090643,-4.47696361389634,-0.29622737065997845,0.36248611789393126,0.34472396459113974,3.6,0.0,casci,vtz,12,0.01
-74.9780604381196,39,1.0088921969020954,0.9231501278973495,1.008810651255999,1.0088928257492458,0.9231501535045668,1.008809987806377,2.5093948264787898,-0.013829002119342907,5.881705943115634,7.675094527188982,0.9187975890383547,-6.123496633290897,-0.37350817601026237,1.1429746848482032,1.1369036192428563,3.6,0.0,casci,vtz,12,0.01
-74.97806017075139,40,0.9516760818397207,1.0374184588144133,0.9517582602587082,0.9516760544654197,1.0374184483429012,0.9517582816312957,2.50939425827774,-0.013830901280599935,5.881705585352459,7.675093158393971,0.9187974202103368,-6.123495441988253,-0.37350827465085756,1.1429744313956336,1.1369032399226033,3.6,0.0,casci,vtz,12,0.01
-74.8499322546655,41,1.0344170898572167,0.8761323233089708,1.0356394213760607,1.0344175495769738,0.8761323060618939,1.0356390014164223,3.248041785146656,0.8579033365938417,5.892377691597538,6.650825322666069,1.0594408640542223,-2.6318605210770816,-0.48214500287253015,-0.3467760701279765,0.9790715003517768,3.6,0.0,casci,vtz,12,0.01
-74.84993178318072,42,0.9297087352422702,1.0879939914919974,0.9284865726880075,0.9297084906227382,1.0879940579337886,0.9284867722873164,3.2480483601052184,0.8579047706700142,5.892378620266118,6.6508300798596265,1.0594417706393708,-2.6318656770015343,-0.48214417397365894,-0.3467746814641396,0.97907037715865,3.6,0.0,casci,vtz,12,0.01
-74.75863109632957,43,1.013687483965527,0.9175461811936838,1.0145454527123068,1.0136875677627253,0.9175461688186695,1.0145453984734205,2.47570589176615,-0.0336171379043453,5.891558252926333,7.425620679024739,0.9966051326293563,-4.8080809889953855,-0.33499819099898404,0.5476353247415078,0.1465896996441749,3.6,0.0,casci,vtz,12,0.01
-74.75863098651699,44,0.9501654408470641,1.0463064721307007,0.9493072244861347,0.9501651389671473,1.0463064238944086,0.9493075502602308,2.47570525530241,-0.033618985567008056,5.891558250585685,7.425617980257394,0.9966055584074096,-4.808078616798319,-0.3349997226347575,0.5476348133348109,0.14659036135647224,3.6,0.0,casci,vtz,12,0.01
-74.60180911663093,45,0.9745940495245883,0.9745935698499726,0.9745932802363614,0.9745933630248074,0.9745935672175411,0.9745940021564561,2.333465100934354,-0.0916611635918874,5.847561832009727,7.934022924910098,0.8018966642291759,-5.916169368058677,0.06055524753116432,0.9745789528018136,1.3246911798290943,3.6,0.0,casci,vtz,12,0.01
-74.48745256691187,46,0.9859021172361166,0.9812710253077803,0.9859091396444397,0.9859020570815742,0.9812709984930174,0.9859092723911372,2.832518217312101,-0.9483004806303412,5.9061646101540655,6.722309730628341,1.1284844268347713,-2.6824366293924693,-0.6204126099528118,-0.3393591179608505,0.007080259660875887,3.6,0.0,casci,vtz,12,0.01
-74.48745235933742,47,0.9828191373391574,0.987451362873629,0.9828121830039962,0.982819360208994,0.9874515130889507,0.9828119417305721,2.8325295021975956,-0.9483013166494658,5.906165498245299,6.72231306302565,1.1284862883789342,-2.682440796959174,-0.6204101408403283,-0.33935786727682543,0.007080335143482164,3.6,0.0,casci,vtz,12,0.01
-74.33357489034346,48,1.0368969647823403,0.8479363744881966,1.0337502511444545,1.0368967067424237,0.8479363722472093,1.0337504728479767,2.636247143924833,-0.6276267793163819,5.837167142252601,6.158348999311689,1.0805143664120114,-2.5831659354279806,0.48906515468051615,-0.24800428211393202,0.8992548152349943,3.6,0.0,casci,vtz,12,0.01
-74.33357473566977,49,0.9088260604892936,1.0977857568088605,0.9119723187238455,0.9088260242663366,1.097785792722523,0.9119723435200311,2.636247335911849,-0.6276289801121435,5.83716829653089,6.15835118643375,1.0805146199050986,-2.5831671844151227,0.48906459579277767,-0.24800420440087612,0.8992543107172665,3.6,0.0,casci,vtz,12,0.01
-74.10660906420482,50,0.9795050470363906,0.9371008327646365,0.9793881194663354,0.9795048564998476,0.9371008684428825,0.9793882206954256,2.7808279021486513,-0.9487197749935381,5.791987944905518,6.435483080181005,0.9742303753731516,-1.4168006248923266,0.626223273497406,-0.9004704575990878,0.7640868245179347,3.6,0.0,casci,vtz,12,0.01
-74.10660881345792,51,0.9511574416463973,0.9935618925348157,0.9512745263824958,0.9511576807319866,0.9935620119373413,0.9512742084263176,2.780830453157973,-0.9487199306316343,5.791987761659354,6.435483030100501,0.9742304761795227,-1.4168023566999062,0.6262216781221672,-0.900469579175172,0.7640862765240173,3.6,0.0,casci,vtz,12,0.01
-74.06307722647708,52,0.9849219478905743,0.9849220070615892,0.9849218761382628,0.9849218865518383,0.9849220200817032,0.9849220107864015,1.715754710428735,0.046742363103897726,5.9095317485103696,7.250578370588181,0.9597466637306096,-6.019074880823529,-0.6978625411384611,1.196892847764719,1.1650458873324188,3.6,0.0,casci,vtz,12,0.01
-73.89993236068348,53,0.9813712153746201,0.981370669344408,0.9813712765074212,0.9813713472712395,0.9813707387431699,0.9813711001705504,3.062357047465149,0.04679706496781289,5.888226347411409,6.619404559249255,1.1921641761542507,-3.3948045134132405,-0.44864277835019833,0.04255111689430635,0.4606814030731362,3.6,0.0,casci,vtz,12,0.01
-73.84370330574377,54,0.9770142796117227,0.9770152285423851,0.9770143309867996,0.9770141868682043,0.9770152787646311,0.9770141680195459,2.357189721054035,0.1264156552340564,5.862087472793289,6.295203465452461,1.0910655639650173,-1.9447149182873944,1.000051879067605,-0.601443407219418,0.8787097493822897,3.6,0.0,casci,vtz,12,0.01
-73.8354105358097,55,0.9275610293307102,1.0766359339066494,0.9250454817674102,0.9275609582362401,1.0766359264416367,0.9250455654139342,1.8419434352675914,-1.9619396358690049,5.858484895096581,7.515714013660202,1.0012285269612629,-5.034119816880528,0.08942434675531291,0.6381314050252131,-0.6110333362154933,3.6,0.0,casci,vtz,12,0.01
-73.83541046090298,56,1.0252671978862549,0.8761921368665093,1.0277826916308497,1.0252673302567117,0.8761921301591604,1.0277826709907478,1.8419447423366502,-1.9619358861987481,5.858484157790234,7.515711346719725,1.0012287728433553,-5.034118182467295,0.08942478212550344,0.6381312545537163,-0.6110328066396422,3.6,0.0,casci,vtz,12,0.01
-73.80300380576836,57,0.9751674357007774,0.9751673202344774,0.9751672761656994,0.975167353374655,0.9751673942899101,0.9751673358191607,1.911514281514754,-0.10355485348462566,5.85100411558468,7.473492824633377,0.9458041336853718,-5.02449178126308,0.15104807878179172,0.6438726844731961,0.08682888082938539,3.6,0.0,casci,vtz,12,0.01
-73.77554430636422,58,0.9799564127932089,0.9799561004539801,0.9799563365330364,0.9799564124640687,0.9799560677519983,0.9799564192831958,2.133251732675237,-0.2900087160988965,5.879737749279489,7.257435281086936,0.9998994820719874,-4.231428442792471,-0.564066429859873,0.30135540112450193,0.18444335823696867,3.6,0.0,casci,vtz,12,0.01
-73.6893094197923,59,0.9776577222858572,0.9776588096074321,0.9776578220243293,0.9776574860135231,0.9776590460405723,0.9776575658135311,2.2460131701144936,0.2557236556817629,5.865948451785245,6.121796543005953,1.1039576105813316,-3.4449553199920406,0.6575206986801214,0.19202852424453212,0.7477604288730025,3.6,0.0,casci,vtz,12,0.01
-73.40341856610122,60,0.9859611827963175,0.9588994661743662,0.9865720819452533,0.9859612126086936,0.9588994156286146,0.9865720754683195,1.7589408342222375,-1.175798310405485,5.862865434621564,7.087895991350807,1.0827075936393347,-4.948638212979937,-0.052861972922360494,0.7023451086522668,0.14715181509733244,3.6,0.0,casci,vtz,12,0.01
-73.4034185374187,61,0.9683290808042456,0.9953860860741015,0.9677178901277352,0.9683290368910322,0.9953861043536444,0.9677178647587485,1.7589445778079007,-1.1757964048659517,5.862866063009507,7.08789574403265,1.0827082036071385,-4.948636432634902,-0.05286030088689843,0.7023442803092882,0.14715259863952523,3.6,0.0,casci,vtz,12,0.01
-73.39718481031314,62,0.9774535741854498,0.9774587191487273,0.9774535238604749,0.9774533680366384,0.9774586306612238,0.9774535130999752,2.1319373993125463,-0.5097823380480506,5.864731328992489,7.663939327926876,0.9341284755477308,-5.131062908958423,0.1647375388845701,0.6495466224974926,0.6381924895912908,3.6,0.0,casci,vtz,12,0.01
-73.36627155933526,63,0.9966861438404881,0.9200122003564133,0.9968588412630361,0.9966865517720307,0.9200121648861777,0.9968584212255057,2.560526168751003,0.6002992614662804,5.827114323343652,7.087582401652025,0.9794159105238059,-2.929360007519938,0.4054429750559779,-0.3072155966530371,0.48382491941957356,3.6,0.0,casci,vtz,12,0.01
-73.36627123202234,64,0.945685042749428,1.022358793320258,0.945512025442444,0.9456843940642499,1.0223586194739434,0.9455126855140515,2.5605269401795905,0.6002927382441859,5.827111560564375,7.087576349778791,0.9794134869456704,-2.9293526308373665,0.40544370993370116,-0.3072177720260147,0.48382675789883733,3.6,0.0,casci,vtz,12,0.01
-73.25845322479249,65,0.973167738968856,0.9731680643383058,0.973167566856209,0.9731676249452543,0.9731680391649925,0.973167724419794,1.8246331336811084,-0.18682594922352422,5.839006758693412,6.729355360220936,1.1054203844335897,-4.38693671623971,0.8885590729879869,0.5111295180646214,-0.40423157444889013,3.6,0.0,casci,vtz,12,0.01
-73.1557767866028,66,0.9237771824237373,1.085378207387048,0.9223027512433263,0.9237770643091276,1.0853780960349702,0.9223029944769301,1.054922254552785,-1.6386282359515478,5.86291629587514,7.380370398966292,0.9355257229754057,-6.002015036350009,-0.5167886263193155,1.1559149184334316,1.1274845366918969,3.6,0.0,casci,vtz,12,0.01
-73.15577664041811,67,1.030528520002068,0.8689271549253328,1.0320030387881483,1.0305286783912675,0.8689270598420105,1.0320027419308409,1.0549214686771733,-1.6386259686244127,5.862917193879668,7.3803691459008895,0.935525560960682,-6.002013984370462,-0.5167892282731275,1.1559147057100088,1.1274857216368832,3.6,0.0,casci,vtz,12,0.01
