,r (Bohr),CV iteration,loss,Spectrum RMSE Train (eV),Spectrum RMSE Val (eV),RDMD trace (eV),DMD trace (eV),RDMD t_1 (eV),DMD t_1 (eV),RDMD doccp (eV),DMD doccp (eV),Spectrum RMSE Test natoms4_casscf (eV)
0,3.0,0,0.031068417088306197,1.1424377820762834,1.1424377820762834,-12.27157608207872,-14.076773237839156,2.9316990313715263,1.2481419232291753,9.128145832393225,6.121632533874538,1.1424377820762834
1,3.0,1,0.031068417088305825,1.1424377369342582,1.1424377369342582,-12.271576047869983,-12.021798314075046,2.931699103530968,0.6189199560850849,9.128145803127548,6.895237320302773,1.1424377369342582
2,3.0,2,0.03106841708830597,1.1424377593876718,1.1424377593876718,-12.271576082013386,-12.346363986850402,-2.9316990524636974,-2.1635940055485863,9.128145895286169,11.582242011625063,1.1424377593876718
3,3.0,3,0.05563401882990905,1.2194205577474708,1.2194205577474708,-10.869994844764905,-13.387774662474742,-3.787429543671942,-2.855282247546252,3.48931324542486,0.011630775988055397,1.2194205577474708
4,3.0,4,0.054639484943825936,1.2381469967130934,1.2381469967130934,-11.405139888576526,-14.7545625585648,-3.574350878272026,-2.6892985310046837,5.63527678313557,5.04479966196582,1.2381469967130934
5,3.0,5,0.055634018829909204,1.219420492653387,1.219420492653387,-10.869994771471326,-14.419081605921654,3.787429625590447,1.9365715195556579,3.4893131051001367,0.7177240977273938,1.219420492653387
6,3.0,6,0.03106841708830591,1.1424377494844389,1.1424377494844389,-12.271576092164503,-10.803077912241044,-2.931699068012152,-1.6642236711805083,9.128145930815933,6.77982288413965,1.1424377494844389
7,3.0,7,0.031068417088306204,1.1424377602657543,1.1424377602657543,-12.271576107118587,-11.60102055385831,-2.931699036596037,-3.9159466557314753,9.12814598877877,7.622957651579727,1.1424377602657543
8,3.0,8,0.031068417088306013,1.1424377423998304,1.1424377423998304,-12.271576082943115,-12.050755447352845,2.931699084396068,3.4370701864542372,9.12814590469214,11.62732716898854,1.1424377423998304
9,3.0,9,0.031068417106502863,1.1424324976720228,1.1424324976720228,-12.271580042880089,-13.437735674773664,2.9317063964106573,1.787245786886257,9.128163697622908,9.348987146895665,1.1424324976720228
10,3.0,10,0.031068417088529487,1.1424370050021513,1.1424370050021513,-12.271575606332886,-14.019127929809994,-2.93170023145247,-1.4714875648127395,9.128145697124111,6.55051234363472,1.1424370050021513
11,3.0,11,0.03106841708830598,1.1424377388428173,1.1424377388428173,-12.27157608144487,-11.353227425919082,-2.9316990814554598,-0.8017289121935649,9.128145926547324,9.961378865050142,1.1424377388428173
12,3.0,12,0.031068417088313625,1.142437749910437,1.142437749910437,-12.271576206267296,-10.155226530210225,2.9316989108945766,3.31762624197089,9.128146584356132,6.106113075055153,1.142437749910437
13,3.0,13,0.03106841708830584,1.142437761215211,1.142437761215211,-12.271576088803231,-11.90224729003972,2.9316990515225188,3.712053413248338,9.12814590419546,7.988712616959015,1.142437761215211
14,3.0,14,0.031068417088305756,1.1424377590311925,1.1424377590311925,-12.271576081476152,-11.963419761109648,-2.9316990601055744,-2.576083344208219,9.128145876916793,8.763152269677358,1.1424377590311925
15,3.0,15,0.03106841708830588,1.142437745453765,1.142437745453765,-12.271576070935431,-13.814763464729175,-2.931699083653817,-2.5266076283915133,9.128145862957803,11.20798462235965,1.142437745453765
16,3.0,16,0.03106841708830607,1.14243774466502,1.14243774466502,-12.271576104523364,-14.582099820731687,-2.9316990712,-0.9503089456823419,9.12814597628462,4.125911315387569,1.14243774466502
17,3.0,17,0.03106841708830592,1.1424377554198697,1.1424377554198697,-12.271576075148886,-11.310399215737856,2.9316990742267874,0.4277536666718147,9.128145845510835,10.79445256361385,1.1424377554198697
18,3.0,18,0.031068417088404156,1.1424372547326755,1.1424372547326755,-12.27157580278174,-11.275255854015484,2.9316997718234075,2.0142392541229572,9.128146025516445,6.176584850882021,1.1424372547326755
19,3.0,19,0.031068417088307824,1.1424377943755732,1.1424377943755732,-12.271576071097618,-11.17175852936676,-2.931699068238266,-3.5590112758999917,9.128145652941567,11.203746404960903,1.1424377943755732
