energy,state,E0,t,tdiag,J,J_diag,U,V,Vdiag,hop_hop,hop_hop2,hop_hop3,hop_hop4,hop_hop5,hop_hopdiag,hop_hopdiag2,hopdiag_hopdiag,hopdiag_hopdiag2,ni_hop,ni_hop2,ni_hop3,ni_hopdiag
-2.0784843336757817,0,3.903970587443074,3.4330799991209613,-0.007189528145480788,0.40613406301000987,-2.6766479459967263,0.3730334390371067,4.251599588518581,3.007845030973456,0.3381751967358192,-0.5663628899355367,0.6656822974462213,0.3270457938172574,1.7835310068496504,-6.650364670250821,-0.02490928349961023,-0.03334256961888793,-0.8526322027939421,3.4484347897162357,10.012731694490697,-0.6966303297639111,0.6635108763601114
-2.069365926364844,1,3.907949095178463,3.4477471769064882,-0.01201581957392222,-1.4042433440092625,-2.842745762624755,0.44994439133332237,4.006745473832208,3.1929237859188193,0.3498451417732238,2.36536787356487,0.7046943066355619,0.344393659962162,0.7252848000950524,-6.780945097866133,0.0038973879801898273,-0.08704493414420854,-0.8661833941327242,3.417279279486783,10.149983653572342,-0.718279146451454,0.6953888349034991
-2.007472422353189,2,3.892447781715144,2.859233268308863,-0.061938440190093806,-2.554576764511445,0.1678229081781058,0.504397289019145,4.617149413404784,2.470927589589574,0.514928140117314,0.7957879692026714,-0.5887190700235001,1.385333871089942,1.5875989254322982,-5.30098634899935,-0.08229679079078109,0.0351813444616651,-1.613297518954492,2.712249542924934,8.425577151264434,0.35886066770595176,-0.7067796489235523
-1.9690743314014465,3,3.863124892033093,1.7014496208498315,-0.05635157086293416,-3.4899756179080734,-0.4161847148944747,0.21553542637584472,5.181928454995261,2.0716416262253032,0.21210186942086692,0.22233096233369726,0.03519071898501808,-0.16478474743522842,-0.1251858865961057,-3.172378348166408,-0.031478818561058934,-0.00035072765097250274,0.33049269285882343,1.5674319607732472,4.8475925979229455,-0.24394097710706092,-0.05719826249098778
-1.9690446756561795,4,3.8631248554399367,1.701340214878531,-0.056644233496574006,-3.4900023543047896,-0.4160953658480667,0.21549658611451164,5.18201128564575,2.0715870899941944,0.21205606055012832,0.22288168546015943,0.035171838920438805,-0.16472514353057244,-0.12509781825270389,-3.17266994812421,-0.031573283984946604,-0.0003497756013291966,0.3303587657149427,1.5672444250496609,4.847319556665525,-0.24477981208574698,-0.057487518795298884
-1.9485163132648042,5,3.901531060294504,3.8128938493945053,0.0009027563557589458,-1.5117774956821166,-1.5101551773134276,1.1374360370652226,3.6115880365475026,2.885222986259591,-0.5109539841860193,1.083897265522903,2.687134878801122,-0.5087165489404459,2.4335540683591237,-7.3783006236289275,-0.03725102851687671,0.23090124828508074,-2.4238645888853934,3.8043934084903297,11.15316111281294,1.003009134333149,-1.020923272697142
-1.8870823008170203,6,3.8232590281218957,0.20460388323376427,-0.05825137797187879,-4.871640920373013,-2.4354799575011654,2.9662825935634534e-14,4.871640920373068,2.435479957501191,-1.9599180164139323e-15,0.15539302637840852,-7.019786884431396e-15,-5.4900802715221326e-15,0.0021631176929328036,-0.5323485812116417,1.1882034309013978e-14,1.1685246512022296e-16,-0.002163117692922708,1.9898099770974024e-14,0.5323485812116686,-0.1553930263784355,-1.4635579476417027e-16
-1.7892036979262744,7,3.8613141061469385,1.929258200574274,-0.0017549392184170133,-3.181004346479363,-1.4734350515454144,0.9419212098274126,4.497247219698098,2.034960178846602,-0.5290690546596357,0.042793989072282934,0.039875550874245796,0.5330760586136958,-0.45161643691221987,-3.6027172323258734,-0.06649730574039184,0.35540194348986814,0.9799931766203109,1.784627464622635,5.619453725872101,-0.01960482726399515,-0.011531927541337016
-1.7891345770693963,8,3.8612616416123884,1.9293002510562793,-0.001247057875347895,-3.181001924996634,-1.4732973392792648,0.9418210790184838,4.497257298385849,2.0348608118858382,-0.5289392490928801,0.0418411144859753,0.03988900121960943,0.5330395191276109,-0.4513581665119468,-3.6011771608961727,-0.06660309418259233,0.3553890747347177,0.9797311027142626,1.7843652041924258,5.619620589034978,-0.01811783395607994,-0.010960671360105267
-1.7818351714921195,9,3.8430396129708635,2.0195259626589914,0.5572544926003684,-2.09118950095764,-0.6682523561814542,0.9331687821451187,4.492068922870231,1.9803797247347124,0.4797341894306053,-0.9047786745488123,0.04491300323353582,-0.42926840375871883,-1.3868500667857457,-3.2657954859842566,0.6357917202564463,-0.36766116872921045,0.9113361299761709,1.57713850595179,5.987047664513022,1.5178636318531546,0.5682956510385714
