energy,state,E0,t,tdiag,J,J_diag,U,V,Vdiag,hop_hop,hop_hop2,hop_hop3,hop_hop4,hop_hop5,hop_hopdiag,hop_hopdiag2,hopdiag_hopdiag,hopdiag_hopdiag2,ni_hop,ni_hop2,ni_hop3,ni_hopdiag
-2.007725162345263,0,3.904662767654003,1.4614093315328813,0.004361713308992194,1.1590774391087657,-3.1129231615757647,0.0485724277263664,4.416006511110769,3.160205586085408,0.048078582150426916,-0.08210922934636092,0.09476685957931419,0.046388204864968134,0.23181728082513953,-2.84321109254715,0.0004437123981721755,-0.000272418129028405,-0.11610696366922854,1.4583675640345888,4.274408884344359,-0.08595513793987639,0.09441150575300655
-2.0036860146386246,1,3.904174185270797,1.0649041958386838,0.0029548689649040714,-0.1080437011176406,-3.7368718113974166,0.03712995005841227,3.8135680328885946,3.7720490581336326,0.03563116254987278,0.3215596964469072,0.0704807957910635,0.03445927282413893,0.0381731083374746,-2.079395622171785,-0.0010858565598308675,-0.0011770745964227024,-0.0712971979412214,1.0615614329503296,3.120119563328034,-0.06459118579095273,0.07009534281948085
-1.99880407888888,2,3.902542112586733,0.5407478252390245,0.05913638129841181,-3.7547171731216293,1.831261043663169,0.01881919206608191,5.67573679086358,1.922167650413501,0.01856986036855806,-0.07838347435717286,-0.03685745380483913,0.09915908471224572,0.10223668744410555,-1.046118867107118,0.0074764849392656985,0.00019408804903296657,-0.10992251872469358,0.5428115824960046,1.571645313182149,0.2047563265597165,0.02443382854511577
-1.9986799853577286,3,3.90240019109524,0.5164015910062587,0.03258851707771144,-3.7901406434696803,-0.03413458431031819,0.01748981020253836,5.678110274299023,1.9205531608199427,0.017296818473170154,-0.05941999331332017,-0.0006558342970547091,-0.01585900712638407,-0.017466575788295313,-0.9802301525690071,0.003815921038923399,4.7248629520104447e-05,0.03405591323562794,0.5142052372794501,1.502469683967827,0.09283183256577193,0.03184791028461545
-1.9986799809631706,4,3.902400209610571,0.5164009031220765,0.03258932985717068,-3.790140705608736,-0.03413422727343499,0.017489792572470235,5.678110395367018,1.920553145290745,0.017296772052100912,-0.059421806034472724,-0.0006558555006182759,-0.015858900572607134,-0.01746660833657985,-0.980227797273967,0.0038160531811698892,4.7255725320340485e-05,0.034055995981672076,0.5142050125137005,1.5024680293165322,0.09283413221017878,0.03185143245872932
-1.993953168035613,5,3.900991950415216,0.008811819858747356,0.0009436841509939513,-5.074045476953614,-2.5363616629138384,1.1322483163798006e-12,5.074045476955373,2.5363616629139756,5.064004413854053e-14,-0.0023324186651905803,3.7067571413782866e-14,-3.395547392319361e-14,-0.00014679777699572123,-0.022993320590926077,-3.751215662149237e-13,-9.170836211886581e-13,0.00014679777685436285,8.454150620215098e-14,0.022993320590801315,0.0023324186645780325,7.163887520874319e-14
-1.7445172173825616,6,3.8675904063704385,3.153866802956218,0.0997544658726126,-1.6342645389413497,-1.184505216513872,0.9674597240123693,4.110471710266227,2.4183421376980494,-0.6414333392490332,1.1433875665753557,1.9800912855388564,-0.5925447366913138,2.671442515256161,-5.899525909061419,-0.007526937009982613,0.24179238451962215,-2.5377576257689425,3.1273864081340896,9.172890106661319,1.4355469835578156,-1.1894781979900824
-1.726703974343774,7,3.8354713440912986,1.9054764076669293,-0.05645510417830617,-3.057826618270379,-1.5904516717478678,0.8853438851245097,4.323266922863769,2.165163383337427,0.5573188229364149,0.7376660177567811,1.0995563319800779,0.537667140624101,1.6720888119011743,-3.832954536520935,0.008414723339747528,-0.30321693469764227,-1.6257789739509703,1.7463720753550653,5.6364570744469304,-1.288766457557688,1.1224100376124386
-1.717062068781171,8,3.8556207389827253,1.5403423328144699,0.4270448743195651,-3.051653767867845,-1.6290407273097256,0.9230462000987777,4.198746289435187,2.327660394552856,-0.6567770039958015,-0.8461424828557166,0.0028589940110391628,0.6041212344416924,-0.6113948840061674,-2.833925210884533,0.23534135097186226,0.2243011709406554,1.2456564363768945,1.7820794559659408,4.219700132948782,1.2346108410579948,0.397536749394903
-1.7170617873002147,9,3.8556219665284073,1.5403015437005667,0.42715701091723285,-3.051647172237983,-1.6290504175205158,0.9230469196121253,4.198730356606932,2.327680358992324,-0.6567677575037947,-0.8463667269815804,0.00285923856202578,0.6041122118675297,-0.6114052844157165,-2.833812987701659,0.23540379375824483,0.22429040398621453,1.2456772116051638,1.782106049225522,4.2195161567155415,1.2349453584183718,0.397646255557659
-1.7154943205091973,10,3.836019709978107,1.8109209641394712,0.22394088140074014,-1.5999493391930186,-1.1282874257364655,0.9119390695083033,4.170310016604352,2.292595119809209,0.6585682185283517,-0.28418908562453865,0.03123226652749682,-0.592103352746038,-1.793841294486583,-3.0949653762670195,0.16179283440870776,-0.22905495971606854,1.1933022118972736,1.579871539696825,5.180267986870537,0.5775029783414763,0.22877646423017636
-1.7154936415516937,11,3.8360173612418755,1.8109140660820198,0.22377031024138652,-1.5999387903683546,-1.1282944568019926,0.9119377178027626,4.170299160272502,2.292598301906689,0.6585815806729142,-0.2838626205916971,0.03123068986664345,-0.5921146616101121,-1.7938444697136515,-3.095050432563061,0.1616647565641047,-0.22905077397042234,1.193304719069782,1.5799582953375904,5.180157288452769,0.5769978251390251,0.22860936655487524
-1.6973834535342187,12,3.8422060416299866,1.2962929230100184,-0.0058284678120730325,-0.9305903592925323,-1.8694567222361163,0.9781020644529003,3.515767848112246,2.911147199105022,0.9280595438361114,1.6395148470662084,-1.5708067434950168,0.6585103802699548,2.1794627168376968,-2.9155206505934648,0.41127825567518717,0.019367576747090658,-1.3862576512713303,1.6867204884339946,3.3943305247105817,1.5200071182826016,-1.6555450284434774
