,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
8,E0_t_U_V,"t,U,V",8,0.005923296356734069,0.04414276692236344,0.3225235080005243,0.01185251431387302,0.00010439435682120118,0.22575668005754912,0.010373454889778668,8,-1.767484746525112,-1.7643730503999673,-0.051138273706751454,0.28000632204301057,-0.4838599146754767,3.8,0.6,10
9,E0_t_U_V,"t,U,V",9,0.005923296356734069,0.04414276692236344,0.3225235080005243,0.01185251431387302,0.00010439435682120118,0.22575668005754912,0.010373454889778668,9,-1.76393292024038,-1.7678317943917912,-0.051138273706751454,0.28000632204301057,-0.4838599146754767,3.8,0.6,10
10,E0_t_U_V,"t,U,V",0,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,0,-2.038076904523702,-2.0413412835262195,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
11,E0_t_U_V,"t,U,V",1,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,1,-2.025586508253849,-2.023956178333039,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
12,E0_t_U_V,"t,U,V",2,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,2,-1.9969192322732583,-1.9925603599218156,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
13,E0_t_U_V,"t,U,V",3,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,3,-1.9919514412095256,-1.9874686488923594,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
14,E0_t_U_V,"t,U,V",4,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,4,-1.9919514061515653,-1.98746864889236,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
15,E0_t_U_V,"t,U,V",5,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,5,-1.9635606245202613,-1.9554935493731935,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
16,E0_t_U_V,"t,U,V",6,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,6,-1.8520600388602932,-1.830983757472827,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
17,E0_t_U_V,"t,U,V",7,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,7,-1.767487898014891,-1.7650071270951484,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
