,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,U,r,w0,state_cutoff
27,E0_U_ni_hop2,"U,ni,hop2",3.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,3.0,-2.0119594766045896,-2.0060824081118906,0.17888786180593183,2.4,0.6,10
28,E0_U_ni_hop2,"U,ni,hop2",4.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,4.0,-1.9097428108403007,-1.9114141758500336,0.17888786180593183,2.4,0.6,10
29,E0_U_ni_hop2,"U,ni,hop2",5.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,5.0,-1.9097386580065447,-1.911414175850033,0.17888786180593183,2.4,0.6,10
30,E0_U_ni_hop2,"U,ni,hop2",0.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,0.0,-2.103492858727168,-2.0833025110415235,0.17336533307780225,2.4,0.6,10
31,E0_U_ni_hop2,"U,ni,hop2",1.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,1.0,-2.100451841340057,-2.093742570842824,0.17336533307780225,2.4,0.6,10
32,E0_U_ni_hop2,"U,ni,hop2",2.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,2.0,-2.024962511459562,-2.04445160869476,0.17336533307780225,2.4,0.6,10
33,E0_U_ni_hop2,"U,ni,hop2",3.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,3.0,-2.0119594766045896,-1.993983310422975,0.17336533307780225,2.4,0.6,10
34,E0_U_ni_hop2,"U,ni,hop2",4.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,4.0,-1.9097428108403007,-1.9118430956946741,0.17336533307780225,2.4,0.6,10
35,E0_U_ni_hop2,"U,ni,hop2",5.0,0.03282737009536557,0.14328367006919848,0.5494076270131508,0.02019034768564465,0.00040400121499281855,1.9350083910110603,0.013931210562121593,5.0,-1.9097386580065447,-1.9118430956946748,0.17336533307780225,2.4,0.6,10
36,E0_U_ni_hop2,"U,ni,hop2",0.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,0.0,-2.103492858727168,-2.0851536598165,0.17455128869644534,2.4,0.6,10
37,E0_U_ni_hop2,"U,ni,hop2",1.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,1.0,-2.100451841340057,-2.095631156894399,0.17455128869644534,2.4,0.6,10
38,E0_U_ni_hop2,"U,ni,hop2",2.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,2.0,-2.024962511459562,-2.046118697232458,0.17455128869644534,2.4,0.6,10
39,E0_U_ni_hop2,"U,ni,hop2",3.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,3.0,-2.0119594766045896,-1.9952517133163172,0.17455128869644534,2.4,0.6,10
40,E0_U_ni_hop2,"U,ni,hop2",4.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,4.0,-1.9097428108403007,-1.9114458335741087,0.17455128869644534,2.4,0.6,10
41,E0_U_ni_hop2,"U,ni,hop2",5.0,0.018846387465966088,0.15592277765540294,0.13117757272457742,0.0048206844456579745,0.0004240368256230415,1.9188251306596995,0.013491438647121263,5.0,-1.9097386580065447,-1.9114458335741076,0.17455128869644534,2.4,0.6,10
42,E0_U_ni_hop2,"U,ni,hop2",0.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,0.0,-2.103492858727168,-2.0898988182706093,0.1767331991958217,2.4,0.6,10
43,E0_U_ni_hop2,"U,ni,hop2",1.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,1.0,-2.100451841340057,-2.1004037132139977,0.1767331991958217,2.4,0.6,10
44,E0_U_ni_hop2,"U,ni,hop2",2.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,2.0,-2.024962511459562,-2.050633535633668,0.1767331991958217,2.4,0.6,10
45,E0_U_ni_hop2,"U,ni,hop2",3.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,3.0,-2.0119594766045896,-1.9989572927268706,0.1767331991958217,2.4,0.6,10
46,E0_U_ni_hop2,"U,ni,hop2",4.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,4.0,-1.9097428108403007,-1.910718139984869,0.1767331991958217,2.4,0.6,10
47,E0_U_ni_hop2,"U,ni,hop2",5.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,5.0,-1.9097386580065447,-1.9107181399848705,0.1767331991958217,2.4,0.6,10
48,E0_U_ni_hop2,"U,ni,hop2",0.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,0.0,-2.103492858727168,-2.0898988182706093,0.1767331991958217,2.4,0.6,10
49,E0_U_ni_hop2,"U,ni,hop2",1.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,1.0,-2.100451841340057,-2.1004037132139977,0.1767331991958217,2.4,0.6,10
50,E0_U_ni_hop2,"U,ni,hop2",2.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,2.0,-2.024962511459562,-2.050633535633668,0.1767331991958217,2.4,0.6,10
51,E0_U_ni_hop2,"U,ni,hop2",3.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,3.0,-2.0119594766045896,-1.9989572927268706,0.1767331991958217,2.4,0.6,10
52,E0_U_ni_hop2,"U,ni,hop2",4.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,4.0,-1.9097428108403007,-1.910718139984869,0.1767331991958217,2.4,0.6,10
53,E0_U_ni_hop2,"U,ni,hop2",5.0,7.660390336790596e-05,0.4230572711089597,0.02654007148450354,0.0009753291445682155,0.0005411891665496563,1.5121934601978846,0.013004929654267828,5.0,-1.9097386580065447,-1.9107181399848705,0.1767331991958217,2.4,0.6,10
54,E0_U_ni_hop2,"U,ni,hop2",0.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,0.0,-2.103492858727168,-2.0980067616256126,0.17888786180593183,2.4,0.6,10
55,E0_U_ni_hop2,"U,ni,hop2",1.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,1.0,-2.100451841340057,-2.1084780615986163,0.17888786180593183,2.4,0.6,10
56,E0_U_ni_hop2,"U,ni,hop2",2.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,2.0,-2.024962511459562,-2.058690513101815,0.17888786180593183,2.4,0.6,10
57,E0_U_ni_hop2,"U,ni,hop2",3.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,3.0,-2.0119594766045896,-2.0060824081118906,0.17888786180593183,2.4,0.6,10
58,E0_U_ni_hop2,"U,ni,hop2",4.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,4.0,-1.9097428108403007,-1.9114141758500336,0.17888786180593183,2.4,0.6,10
59,E0_U_ni_hop2,"U,ni,hop2",5.0,0.09160722270377092,0.16739601713976068,0.9177861438880028,0.03372800164225298,7.188231131948132e-05,1.9026651292585814,0.01456157227622249,5.0,-1.9097386580065447,-1.911414175850033,0.17888786180593183,2.4,0.6,10
0,E0_U_ni_hop2,"U,ni,hop2",0.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,0.0,-2.103492858727168,-2.089976681466797,0.17735854262542483,2.4,0.7,10
1,E0_U_ni_hop2,"U,ni,hop2",1.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,1.0,-2.100451841340057,-2.1005411662635187,0.17735854262542483,2.4,0.7,10
2,E0_U_ni_hop2,"U,ni,hop2",2.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,2.0,-2.024962511459562,-2.0505156047271638,0.17735854262542483,2.4,0.7,10
3,E0_U_ni_hop2,"U,ni,hop2",3.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,3.0,-2.0119594766045896,-1.9986953897759139,0.17735854262542483,2.4,0.7,10
4,E0_U_ni_hop2,"U,ni,hop2",4.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,4.0,-1.9097428108403007,-1.9108797195528386,0.17735854262542483,2.4,0.7,10
5,E0_U_ni_hop2,"U,ni,hop2",5.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,5.0,-1.9097386580065447,-1.9108797195528364,0.17735854262542483,2.4,0.7,10
6,E0_U_ni_hop2,"U,ni,hop2",0.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,0.0,-2.103492858727168,-2.0899767990703992,0.17735991252600283,2.4,0.7,10
7,E0_U_ni_hop2,"U,ni,hop2",1.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,1.0,-2.100451841340057,-2.1005412841156303,0.17735991252600283,2.4,0.7,10
8,E0_U_ni_hop2,"U,ni,hop2",2.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,2.0,-2.024962511459562,-2.050515622765163,0.17735991252600283,2.4,0.7,10
9,E0_U_ni_hop2,"U,ni,hop2",3.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,3.0,-2.0119594766045896,-1.998694867823951,0.17735991252600283,2.4,0.7,10
10,E0_U_ni_hop2,"U,ni,hop2",4.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,4.0,-1.9097428108403007,-1.9108758526722331,0.17735991252600283,2.4,0.7,10
11,E0_U_ni_hop2,"U,ni,hop2",5.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,5.0,-1.9097386580065447,-1.9108758526722314,0.17735991252600283,2.4,0.7,10
12,E0_U_ni_hop2,"U,ni,hop2",0.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,0.0,-2.103492858727168,-2.0899767990703992,0.17735991252600283,2.4,0.7,10
13,E0_U_ni_hop2,"U,ni,hop2",1.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,1.0,-2.100451841340057,-2.1005412841156303,0.17735991252600283,2.4,0.7,10
14,E0_U_ni_hop2,"U,ni,hop2",2.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,2.0,-2.024962511459562,-2.050515622765163,0.17735991252600283,2.4,0.7,10
15,E0_U_ni_hop2,"U,ni,hop2",3.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,3.0,-2.0119594766045896,-1.998694867823951,0.17735991252600283,2.4,0.7,10
16,E0_U_ni_hop2,"U,ni,hop2",4.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,4.0,-1.9097428108403007,-1.9108758526722331,0.17735991252600283,2.4,0.7,10
17,E0_U_ni_hop2,"U,ni,hop2",5.0,0.00010338091807512065,0.3172483784719112,0.030831654505445668,0.0011330418319324131,0.0005406972679841626,1.1443447056907798,0.01300115512596111,5.0,-1.9097386580065447,-1.9108758526722314,0.17735991252600283,2.4,0.7,10
18,E0_U_ni_hop2,"U,ni,hop2",0.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,0.0,-2.103492858727168,-2.089976681466797,0.17735854262542483,2.4,0.7,10
19,E0_U_ni_hop2,"U,ni,hop2",1.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,1.0,-2.100451841340057,-2.1005411662635187,0.17735854262542483,2.4,0.7,10
20,E0_U_ni_hop2,"U,ni,hop2",2.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,2.0,-2.024962511459562,-2.0505156047271638,0.17735854262542483,2.4,0.7,10
21,E0_U_ni_hop2,"U,ni,hop2",3.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,3.0,-2.0119594766045896,-1.9986953897759139,0.17735854262542483,2.4,0.7,10
22,E0_U_ni_hop2,"U,ni,hop2",4.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,4.0,-1.9097428108403007,-1.9108797195528386,0.17735854262542483,2.4,0.7,10
23,E0_U_ni_hop2,"U,ni,hop2",5.0,0.00010484956567398123,0.3172087984691068,0.03104988216076135,0.0011410615462916773,0.0005406907229964337,1.1444040126465784,0.013001193435541444,5.0,-1.9097386580065447,-1.9108797195528364,0.17735854262542483,2.4,0.7,10
24,E0_U_ni_hop2,"U,ni,hop2",0.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,0.0,-2.103492858727168,-2.0831708700852145,0.17084437677350423,2.4,0.7,10
25,E0_U_ni_hop2,"U,ni,hop2",1.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,1.0,-2.100451841340057,-2.093376709427747,0.17084437677350423,2.4,0.7,10
26,E0_U_ni_hop2,"U,ni,hop2",2.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,2.0,-2.024962511459562,-2.0450855817345364,0.17084437677350423,2.4,0.7,10
27,E0_U_ni_hop2,"U,ni,hop2",3.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,3.0,-2.0119594766045896,-1.9952184619015094,0.17084437677350423,2.4,0.7,10
28,E0_U_ni_hop2,"U,ni,hop2",4.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,4.0,-1.9097428108403007,-1.9115896793304454,0.17084437677350423,2.4,0.7,10
29,E0_U_ni_hop2,"U,ni,hop2",5.0,0.03325683414404561,0.11021586895444714,0.5529897617316581,0.02032198864195367,0.00039613953684047387,1.4587809856200347,0.013874902087834689,5.0,-1.9097386580065447,-1.911589679330444,0.17084437677350423,2.4,0.7,10
30,E0_U_ni_hop2,"U,ni,hop2",0.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,0.0,-2.103492858727168,-2.0854112854935654,0.09051177505109431,2.4,0.7,10
31,E0_U_ni_hop2,"U,ni,hop2",1.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,1.0,-2.100451841340057,-2.090321472096674,0.09051177505109431,2.4,0.7,10
32,E0_U_ni_hop2,"U,ni,hop2",2.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,2.0,-2.024962511459562,-2.066765091702388,0.09051177505109431,2.4,0.7,10
33,E0_U_ni_hop2,"U,ni,hop2",3.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,3.0,-2.0119594766045896,-2.0391627665464895,0.09051177505109431,2.4,0.7,10
34,E0_U_ni_hop2,"U,ni,hop2",4.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,4.0,-1.9097428108403007,-1.897827718727965,0.09051177505109431,2.4,0.7,10
35,E0_U_ni_hop2,"U,ni,hop2",5.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,5.0,-1.9097386580065447,-1.8978277187279657,0.09051177505109431,2.4,0.7,10
36,E0_U_ni_hop2,"U,ni,hop2",0.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,0.0,-2.103492858727168,-2.0854112854935654,0.09051177505109431,2.4,0.7,10
37,E0_U_ni_hop2,"U,ni,hop2",1.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,1.0,-2.100451841340057,-2.090321472096674,0.09051177505109431,2.4,0.7,10
38,E0_U_ni_hop2,"U,ni,hop2",2.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,2.0,-2.024962511459562,-2.066765091702388,0.09051177505109431,2.4,0.7,10
39,E0_U_ni_hop2,"U,ni,hop2",3.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,3.0,-2.0119594766045896,-2.0391627665464895,0.09051177505109431,2.4,0.7,10
40,E0_U_ni_hop2,"U,ni,hop2",4.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,4.0,-1.9097428108403007,-1.897827718727965,0.09051177505109431,2.4,0.7,10
41,E0_U_ni_hop2,"U,ni,hop2",5.0,0.14071962670493326,0.14480717149019187,1.1375067320196328,0.041802580242825904,0.0007758579714439533,1.668559629821341,0.02309719414695873,5.0,-1.9097386580065447,-1.8978277187279657,0.09051177505109431,2.4,0.7,10
