,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
92,E0_t_U,"t,U",2,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,2,-1.999253672326126,-2.0048562977828235,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
93,E0_t_U,"t,U",3,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,3,-1.984453679725536,-1.986665029582661,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
94,E0_t_U,"t,U",4,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,4,-1.98445130645275,-1.9866650295826598,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
95,E0_t_U,"t,U",5,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,5,-1.935432356675357,-1.924871858038198,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
96,E0_t_U,"t,U",6,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,6,-1.8990160154432405,-1.8855617030770742,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
97,E0_t_U,"t,U",7,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,7,-1.7819836366485635,-1.7803430416018728,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
98,E0_t_U,"t,U",8,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,8,-1.781980921580056,-1.7803430416018715,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
99,E0_t_U,"t,U",9,0.06451647975906402,0.019676415264243907,0.42324643159462194,0.015554011612582297,4.4847425546888214e-05,0.010861390042307751,0.010935461702157721,9,-1.776625491778766,-1.780343041601871,-0.07398009836201137,0.29248901316034814,-0.48121796450954923,3.4,0.9,10
0,E0_t_U,"t,U",0,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,0,-2.05690906330163,-2.0814881099105205,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
1,E0_t_U,"t,U",1,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,1,-2.04411556785187,-2.0597285634428535,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
2,E0_t_U,"t,U",2,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,2,-1.999253672326126,-2.0048655642470865,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
3,E0_t_U,"t,U",3,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,3,-1.984453679725536,-1.9866334307070879,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
4,E0_t_U,"t,U",4,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,4,-1.98445130645275,-1.9866334307070852,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
